Vendor,PO Num,Receive Date,Shipment Num,To Location,Status,Product,Product Name,Num Units,Ordered,Shelf Life,Expiration Date,On Hand Remaining
133,S851850,6/15/2026,S851850,Hawthorne,<b class=pill-green>Confirmed</b>,8539,Cayman Jack Zero Sugar Margarita Variety 2/12/12 oz Can,416.00,416.00,251,5/2/2027,212.00
2,6930177438,6/15/2026,6930177438,Hawthorne,<b class=pill-green>Confirmed</b>,590,Olde English 1/12/40 oz Btl,144.00,144.00,98,11/30/2026,0.00
118,7000205607,6/15/2026,7000205607,Hawthorne,<b class=pill-green>Confirmed</b>,3844,Sam Adams Summer Ale 4/6/12 oz Btl,60.00,60.00,69,11/1/2026,0.00
133,S851857,6/15/2026,S851857,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,20.00,0.00,,,0.00
2,6930177438,6/15/2026,6930177438,Hawthorne,<b class=pill-green>Confirmed</b>,523,Miller Lite 1/18/12 oz Can,980.00,980.00,98,11/30/2026,0.00
2,0012782532,6/15/2026,0012782532,Hawthorne,<b class=pill-green>Confirmed</b>,123,Coors Banquet 1/12/24 oz Can,1764.00,1764.00,28,9/21/2026,0.00
128,83070394,6/15/2026,83070394,Hawthorne,<b class=pill-green>Confirmed</b>,2425,Corona Extra 1/24/12 oz Loose Can,2016.00,2016.00,160,1/31/2027,0.00
1158000150,SIXPKDC626,6/15/2026,SIXPKDC626,Hawthorne,<b class=pill-green>Confirmed</b>,10936,Sixpoint The Pursuit IPA 4/6/12 oz Can,50.00,50.00,95,11/27/2026,2.00
2,0012778424,6/15/2026,0012778424,Hawthorne,<b class=pill-green>Confirmed</b>,411,High Life 2/12/12 oz Btl,168.00,168.00,98,11/30/2026,0.00
133,S851834,6/15/2026,S851834,Hawthorne,<b class=pill-green>Confirmed</b>,8628,White Claw Surge Variety #2 2/12/12 oz Can,2080.00,2080.00,295,6/15/2027,1066.00
2,6930177438,6/15/2026,6930177438,Hawthorne,<b class=pill-green>Confirmed</b>,712,Miller Genuine Draft 2/12/12 oz Btl,56.00,56.00,42,10/5/2026,0.00
2,0012778483,6/15/2026,0012778483,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,4.00,0.00,,,0.00
128,83073415,6/15/2026,83073415,Hawthorne,<b class=pill-green>Confirmed</b>,2656,Victoria Vicky Mango 1/12/24 oz Can,84.00,84.00,129,12/31/2026,0.00
2,0012778424,6/15/2026,0012778424,Hawthorne,<b class=pill-green>Confirmed</b>,511,Miller Lite 1/24/12 oz Loose Btl,576.00,576.00,98,11/30/2026,0.00
133,S851857,6/15/2026,S851857,Hawthorne,<b class=pill-green>Confirmed</b>,9,Brand Investment,2.00,0.00,,,0.00
133,S851859,6/15/2026,S851859,Hawthorne,<b class=pill-green>Confirmed</b>,8522,MXD Long Island Iced Tea 6/4/12 oz Can,200.00,200.00,111,12/13/2026,200.00
2,0012782532,6/15/2026,0012782532,Hawthorne,<b class=pill-green>Confirmed</b>,113,Coors Banquet 2/12/12 oz Btl,140.00,140.00,42,10/5/2026,0.00
118,7000205607,6/15/2026,7000205607,Hawthorne,<b class=pill-green>Confirmed</b>,3842,Sam Adams Summer Ale 2/12/12 oz Can,100.00,100.00,69,11/1/2026,0.00
128,83073463,6/15/2026,83073463,Hawthorne,<b class=pill-green>Confirmed</b>,2404,Coronita Extra 4/6/7 oz Btl,2016.00,2016.00,160,1/31/2027,0.00
128,83073487,6/15/2026,83073487,Hawthorne,<b class=pill-green>Confirmed</b>,2404,Coronita Extra 4/6/7 oz Btl,2016.00,2016.00,160,1/31/2027,0.00
133,S851850,6/15/2026,S851850,Hawthorne,<b class=pill-green>Confirmed</b>,9,Brand Investment,1.00,0.00,,,0.00
133,S851857,6/15/2026,S851857,Hawthorne,<b class=pill-green>Confirmed</b>,8619,White Claw Blackberry 4/6/12 oz Can,416.00,416.00,281,6/1/2027,0.00
2,0012778483,6/15/2026,0012778483,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,24.00,0.00,,,0.00
1158000150,SIXPKDC626,6/15/2026,SIXPKDC626,Hawthorne,<b class=pill-green>Confirmed</b>,10916,Sixpoint Resin Double IPA 4/6/12 oz Can,300.00,300.00,107,12/9/2026,0.00
2,0012782532,6/15/2026,0012782532,Hawthorne,<b class=pill-green>Confirmed</b>,1205,Blue Moon Belgian White Ale 5.2 Gal Keg,72.00,72.00,7,8/31/2026,0.00
1158000294,BG1162853926,6/15/2026,BG1162853926,Hawthorne,<b class=pill-green>Confirmed</b>,200892,Carbliss Watermelon 6/4/12 oz Can,208.00,208.00,635,5/20/2028,159.00
2,6930177438,6/15/2026,6930177438,Hawthorne,<b class=pill-green>Confirmed</b>,521,Miller Lite 1/30/12 oz Can,273.00,273.00,98,11/30/2026,0.00
2,6930177372,6/15/2026,6930177372,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,16.00,0.00,,,0.00
1158000294,BG1162853926,6/15/2026,BG1162853926,Hawthorne,<b class=pill-green>Confirmed</b>,200887,Carbliss Lemon Lime 6/4/12 oz Can,208.00,208.00,632,5/17/2028,59.00
2,6930177372,6/15/2026,6930177372,Hawthorne,<b class=pill-green>Confirmed</b>,232,Coors Light 1/12/40 oz Btl,48.00,48.00,42,10/5/2026,0.00
128,83053564,6/15/2026,83053564,Hawthorne,<b class=pill-green>Confirmed</b>,2408,Corona Extra 4/6/12 oz Can,336.00,336.00,160,1/31/2027,0.00
118,7000205607,6/15/2026,7000205607,Hawthorne,<b class=pill-green>Confirmed</b>,3843,Sam Adams Summer Ale 2/12/12 oz Btl,60.00,60.00,69,11/1/2026,0.00
133,S851857,6/15/2026,S851857,Hawthorne,<b class=pill-green>Confirmed</b>,8506,MIke's Hard Lemonade Zero Sugar 1/12/24 oz Can,102.00,102.00,-6,8/18/2026,67.00
128,83064341,6/15/2026,83064341,Hawthorne,<b class=pill-green>Confirmed</b>,2804,Modelo Especial 7.75 Gal Keg,16.00,16.00,160,1/31/2027,0.00
1158000150,SIXPKDC626,6/15/2026,SIXPKDC626,Hawthorne,<b class=pill-green>Confirmed</b>,10922,Sixpoint The Crisp Pilsner 2/12/12 oz Can,100.00,100.00,63,10/26/2026,0.00
133,S851859,6/15/2026,S851859,Hawthorne,<b class=pill-green>Confirmed</b>,8481,Mikes Harder Lemonade 1/12/23.5 oz Can,408.00,408.00,173,2/13/2027,87.00
118,7000205607,6/15/2026,7000205607,Hawthorne,<b class=pill-green>Confirmed</b>,8373,Twisted Tea Light Party Pack 2/12/12 oz Can,500.00,500.00,281,6/1/2027,464.50
128,83053564,6/15/2026,83053564,Hawthorne,<b class=pill-green>Confirmed</b>,2414,Corona Extra 1/12/24 oz Btl,605.00,605.00,160,1/31/2027,0.00
2,6930177438,6/15/2026,6930177438,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,7.00,0.00,,,0.00
2,0012782208,6/15/2026,0012782208,Hawthorne,<b class=pill-orange>Received</b>,123,Coors Banquet 1/12/24 oz Can,1176.00,1176.00,28,9/21/2026,0.00
2,0012778483,6/15/2026,0012778483,Hawthorne,<b class=pill-green>Confirmed</b>,412,High Life 1/24/12 oz Loose Btl,640.00,640.00,98,11/30/2026,0.00
2,6930177438,6/15/2026,6930177438,Hawthorne,<b class=pill-green>Confirmed</b>,522,Miller Lite 1/24/12 oz Loose Can,196.00,196.00,98,11/30/2026,0.00
133,S851834,6/15/2026,S851834,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,20.00,0.00,,,0.00
2,6930177438,6/15/2026,6930177438,Hawthorne,<b class=pill-green>Confirmed</b>,1263,Blue Moon Belgian White 1/12/19.2 oz Can,105.00,105.00,84,11/16/2026,0.00
128,83073440,6/15/2026,83073440,Hawthorne,<b class=pill-green>Confirmed</b>,2809,Modelo Especial 1/24/12 oz Loose Can,2070.00,2070.00,160,1/31/2027,0.00
133,S851844,6/15/2026,S851844,Hawthorne,<b class=pill-green>Confirmed</b>,8588,White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,2080.00,2080.00,295,6/15/2027,0.00
2,0012782208,6/15/2026,0012782208,Hawthorne,<b class=pill-orange>Received</b>,7,Miscellaneous Plastic Separator,0.00,0.00,,,0.00
118,7000205607,6/15/2026,7000205607,Hawthorne,<b class=pill-green>Confirmed</b>,8345,Twisted Tea Light 2/12/12 oz Can,100.00,100.00,281,6/1/2027,0.00
133,S851844,6/15/2026,S851844,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,20.00,0.00,,,0.00
1158000150,SIXPKDC626,6/15/2026,SIXPKDC626,Hawthorne,<b class=pill-green>Confirmed</b>,10901,Sixpoint Bengali IPA 4/6/12 oz Can,200.00,200.00,91,11/23/2026,0.00
1158000294,BG1162853926,6/15/2026,BG1162853926,Hawthorne,<b class=pill-green>Confirmed</b>,200891,Carbliss Pineapple 6/4/12 oz Can,208.00,208.00,647,6/1/2028,15.00
133,S851848,6/15/2026,S851848,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,21.00,0.00,,,0.00
2,6930177372,6/15/2026,6930177372,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,18.00,0.00,,,0.00
1158000150,SIXPKDC626,6/15/2026,SIXPKDC626,Hawthorne,<b class=pill-green>Confirmed</b>,10904,Sixpoint The Crisp Pilsner 4/6/12 oz Can,100.00,100.00,97,11/29/2026,0.00
2,0012782208,6/15/2026,0012782208,Hawthorne,<b class=pill-orange>Received</b>,6,Miscellaneous Plastic Bulkhead Spacers,0.00,0.00,,,0.00
1158000150,SIXPKDC626,6/15/2026,SIXPKDC626,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,19.00,0.00,,,0.00
133,S851859,6/15/2026,S851859,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,20.00,0.00,,,0.00
2,0012778424,6/15/2026,0012778424,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,6.00,0.00,,,0.00
128,83062884,6/15/2026,83062884,Hawthorne,<b class=pill-green>Confirmed</b>,2811,Modelo Especial 2/12/12 oz Can,180.00,180.00,129,12/31/2026,0.00
1158000150,SIXPKDC626,6/15/2026,SIXPKDC626,Hawthorne,<b class=pill-green>Confirmed</b>,10906,Sixpoint The Crisp Pilsner 5.2 Gal Keg,40.00,40.00,274,5/25/2027,8.00
133,S851859,6/15/2026,S851859,Hawthorne,<b class=pill-green>Confirmed</b>,9,Brand Investment,1.00,0.00,,,0.00
2,0012782208,6/15/2026,0012782208,Hawthorne,<b class=pill-orange>Received</b>,113,Coors Banquet 2/12/12 oz Btl,280.00,280.00,42,10/5/2026,0.00
133,S851834,6/15/2026,S851834,Hawthorne,<b class=pill-green>Confirmed</b>,9,Brand Investment,1.00,0.00,,,0.00
1158000294,BG1162853926,6/15/2026,BG1162853926,Hawthorne,<b class=pill-green>Confirmed</b>,200883,Carbliss Blood Orange 6/4/12 oz Can,208.00,208.00,531,2/6/2028,150.00
118,7000205607,6/15/2026,7000205607,Hawthorne,<b class=pill-green>Confirmed</b>,200665,Sun Cruiser Iced Tea Variety 2/12/12 oz Can,208.00,208.00,189,3/1/2027,0.00
1158000150,SIXPKDC626,6/15/2026,SIXPKDC626,Hawthorne,<b class=pill-green>Confirmed</b>,10924,Sixpoint Variety Pack 1/15/12 oz Can,720.00,720.00,105,12/7/2026,0.00
133,S851857,6/15/2026,S851857,Hawthorne,<b class=pill-green>Confirmed</b>,8626,White Claw Blackberry 1/12/19.2 oz Can,240.00,240.00,-70,6/15/2026,0.00
118,7000205607,6/15/2026,7000205607,Hawthorne,<b class=pill-green>Confirmed</b>,8333,Twisted Tea 2/12/12 oz Can,500.00,500.00,281,6/1/2027,0.00
133,S851850,6/15/2026,S851850,Hawthorne,<b class=pill-green>Confirmed</b>,8557,Cayman Jack Mixed Drink Adventure 2/12/12 oz Can,416.00,416.00,261,5/12/2027,0.00
2,6930177438,6/15/2026,6930177438,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,4.00,0.00,,,0.00
1158000150,SIXPKDC626,6/15/2026,SIXPKDC626,Hawthorne,<b class=pill-green>Confirmed</b>,10905,Sixpoint The Crisp Pilsner 15.5 Gal Keg,16.00,16.00,252,5/3/2027,0.00
118,7000205607,6/15/2026,7000205607,Hawthorne,<b class=pill-green>Confirmed</b>,8340,Twisted Tea 1/12/24 oz Can,102.00,102.00,281,6/1/2027,0.00
118,7000205607,6/15/2026,7000205607,Hawthorne,<b class=pill-green>Confirmed</b>,8102,Angry Orchard Crisp Apple 5.2 Gal Keg,12.00,12.00,99,12/1/2026,0.00
1158000294,BG1162853926,6/15/2026,BG1162853926,Hawthorne,<b class=pill-green>Confirmed</b>,200884,Carbliss Cranberry 6/4/12 oz Can,208.00,208.00,626,5/11/2028,153.00
128,83064341,6/15/2026,83064341,Hawthorne,<b class=pill-green>Confirmed</b>,2507,Corona Light 2/12/12 oz Can,420.00,420.00,129,12/31/2026,0.00
133,S851848,6/15/2026,S851848,Hawthorne,<b class=pill-green>Confirmed</b>,9,Brand Investment,1.00,0.00,,,0.00
2,0012782532,6/15/2026,0012782532,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,26.00,0.00,,,0.00
133,S851850,6/15/2026,S851850,Hawthorne,<b class=pill-green>Confirmed</b>,8530,Cayman Jack Sweet Heat Margarita Variety 2/12/12 oz Can,208.00,208.00,221,4/2/2027,36.00
2,6930177372,6/15/2026,6930177372,Hawthorne,<b class=pill-green>Confirmed</b>,521,Miller Lite 1/30/12 oz Can,1456.00,1456.00,98,11/30/2026,0.00
2,0012782208,6/15/2026,0012782208,Hawthorne,<b class=pill-orange>Received</b>,121,Coors Banquet 1/30/12 oz Can,312.00,312.00,42,10/5/2026,0.00
1158000150,SIXPKDC626,6/15/2026,SIXPKDC626,Hawthorne,<b class=pill-green>Confirmed</b>,10923,Sixpoint The Crisp Pilsner 1/15/19.2 oz Can,36.00,36.00,72,11/4/2026,15.00
105,30999088,6/15/2026,30999088,Hawthorne,<b class=pill-green>Confirmed</b>,7313,Pabst 1/30/12 oz Can,1794.00,1794.00,99,12/1/2026,1524.00
128,83064341,6/15/2026,83064341,Hawthorne,<b class=pill-green>Confirmed</b>,2410,Corona Extra 4/6/12 oz Btl,594.00,594.00,160,1/31/2027,0.00
128,83070397,6/15/2026,83070397,Hawthorne,<b class=pill-green>Confirmed</b>,2425,Corona Extra 1/24/12 oz Loose Can,2016.00,2016.00,160,1/31/2027,0.00
128,83073440,6/15/2026,83073440,Hawthorne,<b class=pill-green>Confirmed</b>,2601,Pacifico 15.5 Gal Keg,8.00,8.00,160,1/31/2027,0.00
133,S851857,6/15/2026,S851857,Hawthorne,<b class=pill-green>Confirmed</b>,8634,White Claw Hard Seltzer Peach 2/12/12 oz Can,312.00,312.00,295,6/15/2027,312.00
128,83062884,6/15/2026,83062884,Hawthorne,<b class=pill-green>Confirmed</b>,2407,Corona Extra 2/12/12 oz Can,1848.00,1848.00,129,12/31/2026,0.00
2,6930177438,6/15/2026,6930177438,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,20.00,0.00,,,0.00
118,7000205607,6/15/2026,7000205607,Hawthorne,<b class=pill-green>Confirmed</b>,8145,Angry Orchard Summer Crush Variety Pack 2/12/12 oz Can,100.00,100.00,99,12/1/2026,0.00
2,0012778424,6/15/2026,0012778424,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,22.00,0.00,,,0.00
101,5769,6/15/2026,5769,Hawthorne,<b class=pill-green>Confirmed</b>,1908,Heineken Light 1/24/12 oz Loose Btl,756.00,756.00,249,4/30/2027,0.00
1158000294,BG1162853926,6/15/2026,BG1162853926,Hawthorne,<b class=pill-green>Confirmed</b>,200889,Carbliss Mango 6/4/12 oz Can,208.00,208.00,647,6/1/2028,142.00
133,S851859,6/15/2026,S851859,Hawthorne,<b class=pill-green>Confirmed</b>,8454,Mikes Hard Party Kit Variety 2/12/11.2 oz Btl,432.00,432.00,141,1/12/2027,397.00
2,0012778483,6/15/2026,0012778483,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,5.00,0.00,,,0.00
2,0012778483,6/15/2026,0012778483,Hawthorne,<b class=pill-green>Confirmed</b>,411,High Life 2/12/12 oz Btl,784.00,784.00,98,11/30/2026,0.00
133,S851857,6/15/2026,S851857,Hawthorne,<b class=pill-green>Confirmed</b>,8638,White Claw Surge Grape 1/12/19.2oz Can,240.00,240.00,295,6/15/2027,193.00
133,S851848,6/15/2026,S851848,Hawthorne,<b class=pill-green>Confirmed</b>,8566,Cayman Jack Margarita Variety 1/24/12 oz Loose Can,910.00,910.00,199,3/11/2027,0.00
1158000150,SIXPKDC626,6/15/2026,SIXPKDC626,Hawthorne,<b class=pill-green>Confirmed</b>,10903,Sixpoint Bengali IPA 5.2 Gal Keg,5.00,5.00,274,5/25/2027,0.00
1158000150,SIXPKDC626,6/15/2026,SIXPKDC626,Hawthorne,<b class=pill-green>Confirmed</b>,10918,Sixpoint Resin Double IPA 1/15/19.2 oz Can,72.00,72.00,79,11/11/2026,47.00
101,5769,6/15/2026,5769,Hawthorne,<b class=pill-green>Confirmed</b>,1822,Heineken 1/24/12 oz Loose Can,1170.00,1170.00,249,4/30/2027,0.00
133,S851859,6/15/2026,S851859,Hawthorne,<b class=pill-green>Confirmed</b>,8560,MXD Long Island Iced Tea 6/4/16 oz Loose Can,0.00,0.00,111,12/13/2026,0.00
133,S851850,6/15/2026,S851850,Hawthorne,<b class=pill-green>Confirmed</b>,8551,Cayman Jack Margarita 2/12/12 oz Can,416.00,416.00,266,5/17/2027,177.00
1158000294,BG1162853926,6/15/2026,BG1162853926,Hawthorne,<b class=pill-green>Confirmed</b>,200882,Carbliss Black Raspberry 6/4/12 oz Can,312.00,312.00,645,5/30/2028,52.00
128,83053564,6/15/2026,83053564,Hawthorne,<b class=pill-green>Confirmed</b>,2826,Modelo Chelada Mango y Chile 1/12/24 oz Can,672.00,672.00,129,12/31/2026,0.00
20091,3724455,6/12/2026,3724455,Hawthorne,<b class=pill-green>Confirmed</b>,10514,Weihenstephan Kristal 1/20/16.9 oz Btl,33.00,33.00,175,2/15/2027,33.00
101,5759,6/12/2026,5759,Hawthorne,<b class=pill-green>Confirmed</b>,1906,Heineken Light 4/6/12 oz Btl,0.00,0.00,292,6/12/2027,0.00
2,6930177540,6/12/2026,6930177540,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,19.00,0.00,,,0.00
105,31017119,6/12/2026,31017119,Hawthorne,<b class=pill-green>Confirmed</b>,14,"Pallet,Plastic/Wood,KEG Cradle",43.00,0.00,,,0.00
2,6930177540,6/12/2026,6930177540,Hawthorne,<b class=pill-green>Confirmed</b>,523,Miller Lite 1/18/12 oz Can,700.00,700.00,98,11/30/2026,0.00
101,5759,6/12/2026,5759,Hawthorne,<b class=pill-green>Confirmed</b>,2210,Newcastle Brown Ale 4/6/11.2 oz Btl,84.00,84.00,129,12/31/2026,0.00
20091,3724455,6/12/2026,3724455,Hawthorne,<b class=pill-green>Confirmed</b>,10507,Weihenstephan Dark Wheat 13.2 Gal Keg,8.00,8.00,175,2/15/2027,12.00
128,83064344,6/12/2026,83064344,Hawthorne,<b class=pill-green>Confirmed</b>,2410,Corona Extra 4/6/12 oz Btl,1350.00,1350.00,160,1/31/2027,0.00
128,83062806,6/12/2026,83062806,Hawthorne,<b class=pill-green>Confirmed</b>,2807,Modelito Especial 1/24/7 oz Loose Btl,2106.00,2106.00,160,1/31/2027,0.00
20091,3724455,6/12/2026,3724455,Hawthorne,<b class=pill-green>Confirmed</b>,10510,Weihenstephan Original 4/6/11.2 oz Btl,216.00,216.00,203,3/15/2027,102.00
101,5759,6/12/2026,5759,Hawthorne,<b class=pill-green>Confirmed</b>,1820,Heineken 1/12/24 oz Can,420.00,420.00,249,4/30/2027,0.00
2,0012777838,6/12/2026,0012777838,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,4.00,0.00,,,0.00
128,83070409,6/12/2026,83070409,Hawthorne,<b class=pill-green>Confirmed</b>,2808,Modelo Especial 1/24/12 oz Loose Btl,1400.00,1400.00,160,1/31/2027,0.00
2,6930177540,6/12/2026,6930177540,Hawthorne,<b class=pill-green>Confirmed</b>,520,Miller Lite 2/12/12 oz Can,1050.00,1050.00,98,11/30/2026,0.00
2,0012773750,6/12/2026,0012773750,Hawthorne,<b class=pill-green>Confirmed</b>,212,Coors Light 4/6/12 oz Btl,640.00,640.00,42,10/5/2026,0.00
143,008828,6/12/2026,008828,Hawthorne,<b class=pill-green>Confirmed</b>,4701,Yuengling Lager 15.5 Gal Keg,224.00,224.00,33,9/26/2026,0.00
105,31017119,6/12/2026,31017119,Hawthorne,<b class=pill-green>Confirmed</b>,7301,Pabst Keg 15.5 Gal Keg,172.00,172.00,28,9/21/2026,0.00
101,5759,6/12/2026,5759,Hawthorne,<b class=pill-green>Confirmed</b>,2131,Tecate 1/12/24 oz Can,1190.00,1190.00,219,3/31/2027,132.00
128,83068902,6/12/2026,83068902,Hawthorne,<b class=pill-green>Confirmed</b>,2808,Modelo Especial 1/24/12 oz Loose Btl,1400.00,1400.00,160,1/31/2027,0.00
143,008828,6/12/2026,008828,Hawthorne,<b class=pill-green>Confirmed</b>,14,"Pallet,Plastic/Wood,KEG Cradle",64.00,0.00,,,0.00
2,0012773750,6/12/2026,0012773750,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,6.00,0.00,,,0.00
2,0012773740,6/12/2026,0012773740,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,6.00,0.00,,,0.00
2,6930177540,6/12/2026,6930177540,Hawthorne,<b class=pill-green>Confirmed</b>,7,Miscellaneous Plastic Separator,4.00,0.00,,,0.00
2,0012778400,6/12/2026,0012778400,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,22.00,0.00,,,0.00
2,0012777838,6/12/2026,0012777838,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,7.00,0.00,,,0.00
2,6930177541,6/12/2026,6930177541,Hawthorne,<b class=pill-green>Confirmed</b>,520,Miller Lite 2/12/12 oz Can,630.00,630.00,98,11/30/2026,0.00
2,0012778400,6/12/2026,0012778400,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,6.00,0.00,,,0.00
2,0012773740,6/12/2026,0012773740,Hawthorne,<b class=pill-green>Confirmed</b>,214,Coors Light 1/24/12 oz Loose Btl,1408.00,1408.00,42,10/5/2026,0.00
128,83064350,6/12/2026,83064350,Hawthorne,<b class=pill-green>Confirmed</b>,2410,Corona Extra 4/6/12 oz Btl,1350.00,1350.00,160,1/31/2027,0.00
128,83052076,6/12/2026,83052076,Hawthorne,<b class=pill-green>Confirmed</b>,2841,Modelo Chelada Limon Y Sal 6/4/16 oz Can,112.00,112.00,98,11/30/2026,0.00
101,5759,6/12/2026,5759,Hawthorne,<b class=pill-green>Confirmed</b>,1881,Heineken 0.0 Ultimate 4/6/11.2 oz Btl,84.00,84.00,160,1/31/2027,0.00
2,6930177541,6/12/2026,6930177541,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,16.00,0.00,,,0.00
128,83070406,6/12/2026,83070406,Hawthorne,<b class=pill-green>Confirmed</b>,2808,Modelo Especial 1/24/12 oz Loose Btl,1344.00,1344.00,160,1/31/2027,0.00
2,0012778400,6/12/2026,0012778400,Hawthorne,<b class=pill-green>Confirmed</b>,234,Coors Light 1/12/24 oz Can,784.00,784.00,42,10/5/2026,0.00
118,7000204120,6/12/2026,7000204120,Hawthorne,<b class=pill-green>Confirmed</b>,8349,Twisted Tea Half & Half 2/12/12 oz Can,0.00,300.00,37,9/30/2026,0.00
118,7000204120,6/12/2026,7000204120,Hawthorne,<b class=pill-green>Confirmed</b>,8333,Twisted Tea 2/12/12 oz Can,300.00,300.00,250,5/1/2027,0.00
101,5759,6/12/2026,5759,Hawthorne,<b class=pill-green>Confirmed</b>,2340,Prestige 4/6/12 oz Btl,90.00,90.00,220,4/1/2027,0.00
2,6930177540,6/12/2026,6930177540,Hawthorne,<b class=pill-green>Confirmed</b>,6,Miscellaneous Plastic Bulkhead Spacers,7.00,0.00,,,0.00
2,0012777838,6/12/2026,0012777838,Hawthorne,<b class=pill-green>Confirmed</b>,121,Coors Banquet 1/30/12 oz Can,1482.00,1482.00,42,10/5/2026,0.00
105,31017119,6/12/2026,31017119,Hawthorne,<b class=pill-green>Confirmed</b>,7416,Schlitz Malt 4/6/16 oz Can,504.00,504.00,101,12/3/2026,37.00
20091,3724455,6/12/2026,3724455,Hawthorne,<b class=pill-green>Confirmed</b>,10512,Weihenstephan Vitus 4/6/11.2 oz Btl,72.00,72.00,295,6/15/2027,32.00
2,0012773750,6/12/2026,0012773750,Hawthorne,<b class=pill-green>Confirmed</b>,231,Coors Light Big 1/18/16 oz Can,400.00,400.00,42,10/5/2026,0.00
2,6930177540,6/12/2026,6930177540,Hawthorne,<b class=pill-green>Confirmed</b>,913,Leinenkugel Summer Shandy 5.2 Gal Keg,48.00,48.00,0,8/24/2026,0.00
20091,3724455,6/12/2026,3724455,Hawthorne,<b class=pill-green>Confirmed</b>,9908,Miscellaneous Pallet Deposit,14.00,0.00,,,0.00
2,0012773750,6/12/2026,0012773750,Hawthorne,<b class=pill-green>Confirmed</b>,118,Coors Banquet 2/12/12 oz Can,144.00,144.00,28,9/21/2026,0.00
2,0012773740,6/12/2026,0012773740,Hawthorne,<b class=pill-green>Confirmed</b>,9894,Miscellaneous Coors Pallet,22.00,0.00,,,0.00
128,83052076,6/12/2026,83052076,Hawthorne,<b class=pill-green>Confirmed</b>,2416,Corona Familiar 1/12/32 oz Btl,960.00,960.00,129,12/31/2026,0.00
