Sales Rep Assigned,Customer Num,Customer Name,Shipping Address,City,Distribution Area,Product Num,Product Name,Date,Buyer Count   1/1/2025 - 12/31/2026,Units   1/1/2025 - 12/31/2026,Revenue   1/1/2025 - 12/31/2026,Gross Profit   1/1/2025 - 12/31/2026
Matt Powierski,32017,Wine Grand (Carlstadt),675 Paterson Ave,Carlstadt,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,9/5/2025,1.00,2.00,$75.33,$22.97
Matt Powierski,31004,Metro Liquors (East Rutherford),576 Paterson Ave,East Rutherford,Bergen,201052,Green River Full Proof 1/750 mL,8/28/2025,1.00,3.00,$113.00,$34.46
Matt Powierski,27032,Cork and Barrel,217 Brook Ave.,Passaic,Sales,201070,Bardstown Single Barrel GSPD #2 1/750 mL Btl,7/8/2025,1.00,2.00,$126.67,$37.97
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,3/24/2026,1.00,6.00,$208.00,$66.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201054,Green River Wheated 1/750 mL,10/28/2025,1.00,6.00,$148.02,$39.93
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,2/3/2026,1.00,6.00,$226.00,$68.91
Michael Harboy,11001,Lincoln Center Liq,261 Comly Road,Lincoln Park,Morris 3,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,1/17/2025,1.00,1.00,$38.33,$38.15
Michael Harboy,11014,Wayne Liquor Locker,598 Valley Rd,Wayne,Passaic,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,4/23/2025,1.00,2.00,$68.00,$20.97
Michael Harboy,11014,Wayne Liquor Locker,598 Valley Rd,Wayne,Passaic,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,3/11/2026,1.00,2.00,$69.33,$22.30
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,12/26/2025,1.00,6.00,$226.00,$68.91
Michael Harboy,11014,Wayne Liquor Locker,598 Valley Rd,Wayne,Passaic,201054,Green River Wheated 1/750 mL,3/11/2026,1.00,2.00,$53.67,$17.64
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201073,Bardstown Collaboration Series Pierre Ferrand 1/750 mL Btl,10/22/2025,1.00,2.00,$205.32,$50.29
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201053,Green River Rye 1/750 mL,3/18/2025,1.00,1.00,$27.33,$9.32
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,11/18/2025,1.00,6.00,$208.00,$66.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201067,Green River Single Barrel GSPD#2 1/750 mL,6/23/2026,1.00,3.00,$154.00,$55.96
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,12/23/2025,1.00,1.00,$37.67,$11.49
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201074,Bardstown Discovery #13 1/750 mL Btl,10/22/2025,1.00,2.00,$205.32,$50.29
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,2/12/2025,1.00,3.00,$113.00,$34.46
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,5/6/2025,1.00,6.00,$226.00,$68.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201072,Green River Bourbon 250th Army Anniversary 1/750 mL,7/9/2025,1.00,6.00,$218.00,$60.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201053,Green River Rye 1/750 mL,2/4/2025,1.00,2.00,$54.00,$17.97
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,7/15/2025,1.00,6.00,$226.00,$68.91
Michael Harboy,11001,Lincoln Center Liq,261 Comly Road,Lincoln Park,Morris 3,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/17/2025,1.00,1.00,$38.33,$38.15
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201051,Green River Bourbon 1/750 mL Btl,1/28/2025,1.00,6.00,$162.00,($481.09)
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,3/28/2025,1.00,6.00,$204.00,$62.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201064,Bardstown Collaboration Series Silver Oak 1/750 mL Btl,4/11/2025,1.00,1.00,$105.67,$28.15
Michael Harboy,12017,Shays Liquors,1489 NJ-23,Wayne,Passaic,201052,Green River Full Proof 1/750 mL,2/18/2025,1.00,3.00,$113.00,$34.46
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201054,Green River Wheated 1/750 mL,2/18/2025,1.00,6.00,$162.00,$53.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,2/4/2025,1.00,2.00,$75.33,$22.97
Michael Harboy,11014,Wayne Liquor Locker,598 Valley Rd,Wayne,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,4/23/2025,1.00,2.00,$75.33,$22.97
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201052,Green River Full Proof 1/750 mL,3/11/2025,1.00,6.00,$226.00,$68.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,7/23/2025,1.00,6.00,$226.00,$68.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201054,Green River Wheated 1/750 mL,2/4/2025,1.00,2.00,$54.00,$17.97
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201051,Green River Bourbon 1/750 mL Btl,2/25/2025,1.00,6.00,$162.00,$53.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,3/11/2025,1.00,6.00,$226.00,$68.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201067,Green River Single Barrel GSPD#2 1/750 mL,7/1/2025,1.00,3.00,$148.00,$49.96
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201052,Green River Full Proof 1/750 mL,6/9/2025,1.00,6.00,$226.00,$68.91
Michael Harboy,12017,Shays Liquors,1489 NJ-23,Wayne,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,2/18/2025,1.00,3.00,$113.00,$34.46
Michael Harboy,11014,Wayne Liquor Locker,598 Valley Rd,Wayne,Passaic,201052,Green River Full Proof 1/750 mL,2/5/2025,1.00,3.00,$113.00,$34.46
Michael Harboy,11014,Wayne Liquor Locker,598 Valley Rd,Wayne,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,3/11/2026,1.00,2.00,$75.33,$22.97
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,2/12/2025,1.00,3.00,$113.00,$34.46
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201053,Green River Rye 1/750 mL,3/25/2025,1.00,6.00,$162.00,$53.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,2/4/2025,1.00,2.00,$68.00,$20.97
Michael Harboy,11001,Lincoln Center Liq,261 Comly Road,Lincoln Park,Morris 3,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/17/2025,1.00,2.00,$69.00,$68.64
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201051,Green River Bourbon 1/750 mL Btl,6/3/2025,1.00,6.00,$162.00,$53.91
Michael Harboy,12017,Shays Liquors,1489 NJ-23,Wayne,Passaic,201054,Green River Wheated 1/750 mL,2/18/2025,1.00,3.00,$81.00,$26.96
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201071,Bardstown Single Barrel GSPD #3 1/750 mL Btl,7/1/2025,1.00,3.00,$193.00,$59.96
Michael Harboy,11014,Wayne Liquor Locker,598 Valley Rd,Wayne,Passaic,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,2/5/2025,1.00,2.00,$68.00,$20.97
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201053,Green River Rye 1/750 mL,6/9/2025,1.00,6.00,$162.00,$53.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,8/13/2025,1.00,6.00,$208.00,$66.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,2/4/2025,1.00,2.00,$75.33,$22.97
Michael Harboy,11014,Wayne Liquor Locker,598 Valley Rd,Wayne,Passaic,201051,Green River Bourbon 1/750 mL Btl,2/5/2025,1.00,3.00,$81.00,$26.96
Michael Harboy,11014,Wayne Liquor Locker,598 Valley Rd,Wayne,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,2/5/2025,1.00,2.00,$75.33,$22.97
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,4/1/2025,1.00,6.00,$226.00,$68.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,2/18/2025,1.00,6.00,$204.00,$62.91
Michael Harboy,11001,Lincoln Center Liq,261 Comly Road,Lincoln Park,Morris 3,201051,Green River Bourbon 1/750 mL Btl,1/17/2025,1.00,1.00,$27.33,($79.85)
Michael Harboy,11014,Wayne Liquor Locker,598 Valley Rd,Wayne,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,2/5/2025,1.00,2.00,$75.33,$22.97
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,6/19/2025,1.00,6.00,$226.00,$68.91
Michael Harboy,11014,Wayne Liquor Locker,598 Valley Rd,Wayne,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,4/23/2025,1.00,2.00,$75.33,$22.97
Michael Harboy,12017,Shays Liquors,1489 NJ-23,Wayne,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,2/18/2025,1.00,3.00,$113.00,$34.46
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201054,Green River Wheated 1/750 mL,12/16/2025,1.00,6.00,$161.00,$52.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201054,Green River Wheated 1/750 mL,2/26/2026,1.00,6.00,$161.00,$52.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201051,Green River Bourbon 1/750 mL Btl,11/25/2025,1.00,6.00,$161.00,$52.91
Michael Harboy,11014,Wayne Liquor Locker,598 Valley Rd,Wayne,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,3/11/2026,1.00,2.00,$75.33,$22.97
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201067,Green River Single Barrel GSPD#2 1/750 mL,12/9/2025,1.00,3.00,$154.00,$55.96
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,3/25/2025,1.00,6.00,$226.00,$68.91
Michael Harboy,6004,Kinnelon Country Wine & Liquor,86 Boonton Ave,Kinnelon,Morris 3,201052,Green River Full Proof 1/750 mL,2/6/2025,1.00,6.00,$226.00,$68.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201052,Green River Full Proof 1/750 mL,10/21/2025,1.00,6.00,$226.00,$68.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201052,Green River Full Proof 1/750 mL,2/4/2025,1.00,2.00,$75.33,$22.97
Michael Harboy,11001,Lincoln Center Liq,261 Comly Road,Lincoln Park,Morris 3,201054,Green River Wheated 1/750 mL,11/7/2025,1.00,3.00,$80.50,$26.46
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,6/30/2026,1.00,6.00,$226.00,$68.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,2/12/2025,1.00,6.00,$226.00,$68.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201072,Green River Bourbon 250th Army Anniversary 1/750 mL,2/17/2026,1.00,6.00,$218.00,$60.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201051,Green River Bourbon 1/750 mL Btl,4/29/2025,1.00,6.00,$162.00,$53.91
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201062,Bardstown Collaboration Series Amrut 1/750 mL Btl,4/11/2025,1.00,1.00,$105.67,$28.15
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201063,Bardstown Collaboration Series Goose Island 1/750 mL Btl,4/11/2025,1.00,1.00,$75.67,$20.82
Michael Harboy,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/28/2025,1.00,6.00,$226.00,$224.91
Michael Harboy,12017,Shays Liquors,1489 NJ-23,Wayne,Passaic,201064,Bardstown Collaboration Series Silver Oak 1/750 mL Btl,4/11/2025,1.00,1.00,$105.67,$28.15
Mike Ast,11003,Lincoln Park Fine Wines & Spirits,60 Beaverbrook Road,Lincoln Park,Morris 3,201054,Green River Wheated 1/750 mL,11/18/2025,1.00,6.00,$154.00,$45.91
Mike Ast,83005,Glen Rock Inn,222 Rock Rd,Glen Rock,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,3/4/2025,1.00,1.00,$38.67,$12.49
Mike Ast,96002,Wine & Spirit World(W),303 Franklin Ave,Wyckoff,Bergen,201076,Green River Wheated Full Proof 1/750 ml Btl,2/26/2026,1.00,6.00,$226.00,$68.91
Mike Ast,11003,Lincoln Park Fine Wines & Spirits,60 Beaverbrook Road,Lincoln Park,Morris 3,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,4/24/2026,1.00,4.00,$150.67,$45.94
Mike Ast,94001,Long Hill Liquors (A),14 Post Rd,Oakland,Bergen,201051,Green River Bourbon 1/750 mL Btl,2/10/2026,1.00,3.00,$80.50,$26.46
Mike Ast,96002,Wine & Spirit World(W),303 Franklin Ave,Wyckoff,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,2/21/2025,1.00,6.00,$196.00,$54.91
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201054,Green River Wheated 1/750 mL,12/22/2025,1.00,18.00,$462.00,$137.73
Mike Ast,96002,Wine & Spirit World(W),303 Franklin Ave,Wyckoff,Bergen,201064,Bardstown Collaboration Series Silver Oak 1/750 mL Btl,4/16/2025,1.00,1.00,$105.67,$28.15
Mike Ast,96002,Wine & Spirit World(W),303 Franklin Ave,Wyckoff,Bergen,201051,Green River Bourbon 1/750 mL Btl,7/1/2025,1.00,6.00,$162.00,$53.91
Mike Ast,11003,Lincoln Park Fine Wines & Spirits,60 Beaverbrook Road,Lincoln Park,Morris 3,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,4/1/2025,1.00,3.00,$115.00,$36.46
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201075,Green River Single Barrel Wheated 1/1/750mL Btl,12/9/2025,1.00,6.00,$267.96,$71.87
Mike Ast,19027,Goffle Road Wine and More,1100 Goffle Rd,Hawthorne,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,12/9/2025,1.00,6.00,$226.00,$68.91
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201051,Green River Bourbon 1/750 mL Btl,5/20/2025,1.00,6.00,$154.00,$45.91
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201054,Green River Wheated 1/750 mL,2/6/2025,1.00,6.00,$162.00,$53.91
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201064,Bardstown Collaboration Series Silver Oak 1/750 mL Btl,4/10/2025,1.00,1.00,$105.67,$28.15
Mike Ast,19008,Hawthorne Liq (A),610 Lafayette Ave,Hawthorne,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,3/13/2026,1.00,1.00,$37.67,$11.49
Mike Ast,11003,Lincoln Park Fine Wines & Spirits,60 Beaverbrook Road,Lincoln Park,Morris 3,201054,Green River Wheated 1/750 mL,2/14/2025,1.00,2.00,$54.33,$18.30
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201053,Green River Rye 1/750 mL,1/28/2025,1.00,6.00,$154.00,$152.91
Mike Ast,87001,Uncorked Wine & Spirits (Hohokus),611 N Maple Ave,Hohokus,Bergen,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,3/5/2025,1.00,1.00,$37.67,$11.49
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201053,Green River Rye 1/750 mL,5/20/2025,1.00,6.00,$154.00,$45.91
Mike Ast,19027,Goffle Road Wine and More,1100 Goffle Rd,Hawthorne,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/28/2025,1.00,6.00,$226.00,$224.91
Mike Ast,81006,Fair Lawn Wine & Spirits,21-00 Maple Ave,Fair Lawn,Bergen,201077,Green River Honey 1/750 mL Btl,5/6/2026,1.00,6.00,$115.00,$40.91
Mike Ast,17010,Frank's Fine Wine & Foods,431 Belmont Ave,Haledon,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,2/4/2025,1.00,2.00,$75.33,$22.97
Mike Ast,19027,Goffle Road Wine and More,1100 Goffle Rd,Hawthorne,Passaic,201054,Green River Wheated 1/750 mL,1/28/2025,1.00,6.00,$162.00,$160.91
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,9/16/2025,1.00,6.00,$218.00,$60.91
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,4/1/2025,1.00,6.00,$218.00,$60.91
Mike Ast,19009,Diamond Liquor,203 Diamond Bridge Ave,Hawthorne,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,2/25/2025,1.00,2.00,$75.33,($0.36)
Mike Ast,87001,Uncorked Wine & Spirits (Hohokus),611 N Maple Ave,Hohokus,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,3/5/2025,1.00,1.00,$38.33,$12.15
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,8/12/2025,1.00,6.00,$226.00,$68.91
Mike Ast,94001,Long Hill Liquors (A),14 Post Rd,Oakland,Bergen,201052,Green River Full Proof 1/750 mL,2/10/2026,1.00,3.00,$113.00,$34.46
Mike Ast,11003,Lincoln Park Fine Wines & Spirits,60 Beaverbrook Road,Lincoln Park,Morris 3,201063,Bardstown Collaboration Series Goose Island 1/750 mL Btl,5/30/2025,1.00,1.00,$75.67,$20.82
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201052,Green River Full Proof 1/750 mL,6/26/2025,1.00,6.00,$218.00,$60.91
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,11/13/2025,1.00,6.00,$226.00,$68.91
Mike Ast,18001,Grand Opening Liq (A)_2,1068 High Mountain Road,North Haledon,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,3/2/2026,1.00,6.00,$244.00,$86.91
Mike Ast,19027,Goffle Road Wine and More,1100 Goffle Rd,Hawthorne,Passaic,201072,Green River Bourbon 250th Army Anniversary 1/750 mL,2/6/2026,1.00,6.00,$218.00,$60.91
Mike Ast,81006,Fair Lawn Wine & Spirits,21-00 Maple Ave,Fair Lawn,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,3/28/2025,1.00,2.00,$75.33,$22.97
Mike Ast,11003,Lincoln Park Fine Wines & Spirits,60 Beaverbrook Road,Lincoln Park,Morris 3,201072,Green River Bourbon 250th Army Anniversary 1/750 mL,7/14/2025,1.00,-3.00,($115.50),($36.96)
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201051,Green River Bourbon 1/750 mL Btl,12/18/2025,1.00,12.00,$308.00,$91.82
Mike Ast,94001,Long Hill Liquors (A),14 Post Rd,Oakland,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,2/5/2025,1.00,6.00,$218.00,$60.91
Mike Ast,11003,Lincoln Park Fine Wines & Spirits,60 Beaverbrook Road,Lincoln Park,Morris 3,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,4/21/2026,1.00,1.00,$37.67,$11.49
Mike Ast,87001,Uncorked Wine & Spirits (Hohokus),611 N Maple Ave,Hohokus,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/9/2026,1.00,6.00,$218.00,$60.91
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201053,Green River Rye 1/750 mL,6/25/2026,1.00,6.00,$161.00,$52.91
Mike Ast,96002,Wine & Spirit World(W),303 Franklin Ave,Wyckoff,Bergen,201063,Bardstown Collaboration Series Goose Island 1/750 mL Btl,4/16/2025,1.00,1.00,$75.67,$20.82
Mike Ast,11003,Lincoln Park Fine Wines & Spirits,60 Beaverbrook Road,Lincoln Park,Morris 3,201072,Green River Bourbon 250th Army Anniversary 1/750 mL,7/9/2025,1.00,3.00,$115.50,$36.96
Mike Ast,84010,Ridgewood Super Cellar,32 South Broad,Ridgewood,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/28/2026,1.00,3.00,$110.00,$39.46
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,11/24/2025,1.00,6.00,$208.00,$66.91
Mike Ast,18001,Grand Opening Liq (A)_2,1068 High Mountain Road,North Haledon,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,12/4/2025,1.00,6.00,$226.00,$68.91
Mike Ast,94001,Long Hill Liquors (A),14 Post Rd,Oakland,Bergen,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,2/10/2026,1.00,3.00,$109.00,$30.46
Mike Ast,11003,Lincoln Park Fine Wines & Spirits,60 Beaverbrook Road,Lincoln Park,Morris 3,201054,Green River Wheated 1/750 mL,5/15/2026,1.00,-5.00,($128.33),($38.26)
Mike Ast,94001,Long Hill Liquors (A),14 Post Rd,Oakland,Bergen,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,2/5/2025,1.00,1.00,$36.33,$10.15
Mike Ast,94008,Oakland Wine (A),390 Ramapo Valley Rd,Oakland,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,5/8/2026,1.00,3.00,$104.00,$33.46
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,2/10/2026,1.00,6.00,$196.00,$54.91
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,12/16/2025,1.00,6.00,$218.00,$60.91
Mike Ast,11003,Lincoln Park Fine Wines & Spirits,60 Beaverbrook Road,Lincoln Park,Morris 3,201071,Bardstown Single Barrel GSPD #3 1/750 mL Btl,7/9/2025,1.00,3.00,$193.00,$59.96
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,7/24/2025,1.00,6.00,$226.00,$68.91
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201054,Green River Wheated 1/750 mL,12/11/2025,1.00,6.00,$154.00,$45.91
Mike Ast,18001,Grand Opening Liq (A)_2,1068 High Mountain Road,North Haledon,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,3/5/2026,1.00,0.00,($18.00),($18.00)
Mike Ast,87001,Uncorked Wine & Spirits (Hohokus),611 N Maple Ave,Hohokus,Bergen,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,10/24/2025,1.00,6.00,$208.00,$66.91
Mike Ast,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,2/25/2025,1.00,6.00,$218.00,($9.09)
Mike Ast,18001,Grand Opening Liq (A)_2,1068 High Mountain Road,North Haledon,Passaic,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/23/2025,1.00,6.00,$226.00,$224.91
