Customer Num,Customer Name,Draft Package,Shipping Address,City,County,Distribution Area,Buyer Count   2026,Units   2026
230807,North Shore House,2) Draft and Package,912 Swartswood Rd,Swartswood,Sussex,Sussex,1.00,105.00
230903,Black Bear Golf(A),2) Draft and Package,138 New Jersey 23,Franklin,Sussex,Sussex,1.00,503.00
230906,BBQ Chicken Franklin,2) Draft and Package,76 NJ-23,Franklin,Sussex,Sussex,1.00,26.00
230907,Irish Cottage Inn,2) Draft and Package,602 NJ-23,Franklin,Sussex,Sussex,1.00,1155.32
230909,Coyote Cocina Mexicana,2) Draft and Package,116 Rt 23,Franklin,Sussex,Sales,1.00,141.00
230910,American Lgn Franklin,3) Package Only,Legion Pl,Franklin,Sussex,Sussex,1.00,74.00
230915,Crystal Sprs/Wild Turkey,2) Draft and Package,123 Crystal Springs Rd,Hamburg,Sussex,Sussex,1.00,3070.00
230917,Doc's Place (P),2) Draft and Package,100 NJ-23,Hamburg,Sussex,Sussex,1.00,1532.80
230921,ACQUAVIVA RESTAURANT,2) Draft and Package,87 NJ-23,Hamburg,Sussex,Sales,1.00,43.00
230925,Springs Bistro Biosphere,2) Draft and Package,3 Wild Turkey Way,Hamburg,Sussex,Sussex,1.00,58.00
230929,Airport Pub & Pkg,2) Draft and Package,65 County Rd 639,Sussex,Sussex,Sussex,1.00,1040.00
230930,Brick & Brew,2) Draft and Package,27 NJ-23,Franklin,Sussex,Sussex,1.00,591.00
230934,Wallkill Golf Club,2) Draft and Package,34 Maple Rd,Franklin,Sussex,Sussex,1.00,82.00
231001,Atlantic Man Rodozio Stk,2) Draft and Package,83 Main St,Ogdensburg,Sussex,Sussex,1.00,72.00
231002,Stew N Dolly's Place,2) Draft and Package,46 Main St,Ogdensburg,Sussex,Sussex,1.00,418.00
231005,Ogdensburg Fire Dept,3) Package Only,30 Main St,Ogdensburg,Sussex,Sussex,1.00,44.00
231206,Vfw 8441 Vernon,2) Draft and Package,313 NJ-94,Vernon,Sussex,Sussex,1.00,335.00
231207,Great Gorge Golf (A) Club,2) Draft and Package,414 County Rd 517,Vernon,Sussex,Sussex,1.00,601.00
231209,Mt Creek Hex Lg(North) A,2) Draft and Package,200 Rt 94,Vernon,Sussex,Sussex,1.00,1389.00
231210,Bally Owen Golf Club,2) Draft and Package,105 Wheatsworth Rd,Hamburg,Sussex,Sussex,1.00,430.00
231211,Tony's Pizza (P),2) Draft and Package,2771 NJ-23,Stockholm,Sussex,Sussex,1.00,942.00
231213,The Kites (P),2) Draft and Package,2 Chamonix Drive,Vernon,Sussex,Sussex,1.00,793.00
231214,Mt Creek Kink (So)A,2) Draft and Package,130 Rt 94 N,Mcafee,Sussex,Sussex,1.00,266.00
231302,Thirsty Farmer,2) Draft and Package,31 Loomis Ave,Sussex,Sussex,Sussex,1.00,1072.00
231303,The Sussex Saloon,2) Draft and Package,15-17 Main St,Sussex,Sussex,Sales,1.00,232.00
231304,The Lamp Post Inn,2) Draft and Package,1601 County Rd 565,Sussex,Sussex,Sussex,1.00,760.00
231305,Early American Tavern,2) Draft and Package,9 Main St,Sussex,Sussex,Sussex,1.00,313.00
231306,American Lgn 213 Sussex,3) Package Only,915 NJ-23,Sussex,Sussex,Sussex,1.00,42.00
231307,Skylands Wine& Beer Garden,2) Draft and Package,447 Rt 284,Wantage,Sussex,Sussex,1.00,5959.24
231309,The Stuffed Olive_2,2) Draft and Package,1 Libertyville Rd,Wantage,Sussex,Sussex,1.00,472.00
231311,Indian Spice Route 23,2) Draft and Package,455 NJ-23,Wantage,Sussex,Sales,1.00,44.00
231314,Elks Lodge 2288,3) Package Only,152 Compton Rd,Sussex,Sussex,Sussex,1.00,129.00
231601,Farmstead Golf (P),2) Draft and Package,88 Lawrence Rd,Lafayette,Sussex,Sussex,1.00,593.00
231606,The Lafayette House,2) Draft and Package,75 NJ-15,Lafayette,Sussex,Sussex,1.00,141.00
231607,JJ's Bar and Package Goods LLC,2) Draft and Package,269 Rt 206,Sandyston,Sussex,Sales,1.00,9761.73
231703,AG Pizza and Restaurant (Branchville),2) Draft and Package,3 Mill St,Branchville,Sussex,Sussex,1.00,458.00
231708,American Lgn Branchville,2) Draft and Package,325 Us-206,Branchville,Sussex,Sussex,1.00,231.00
231710,Lakeside Pub (P),2) Draft and Package,436 Us-206,Branchville,Sussex,Sussex,1.00,513.00
231711,Riviera Maya,2) Draft and Package,340 Us-206,Branchville,Sussex,Sussex,1.00,111.00
231713,Flatbrook Tap House (P),2) Draft and Package,180 Us-206,Branchville,Sussex,Sussex,1.00,127.00
231714,Mountain House Tav & Gril,2) Draft and Package,19 Us-206,Branchville,Sussex,Sussex,1.00,177.00
231715,Gyp's Tavern,2) Draft and Package,25 Us-206,Sandyston,Sussex,Sussex,1.00,871.00
231718,Jumboland Diner,2) Draft and Package,438 US-206,Branchville,Sussex,Sussex,1.00,270.00
231719,Layton Tavern,2) Draft and Package,124 Co Rd 560,Layton,Sussex,Sussex,1.00,478.00
231802,Candy's Pizza,3) Package Only,452 Rte 206,Montague,Sussex,Sussex,1.00,30.00
231803,High Point Gc/Rest (P),2) Draft and Package,342 Shore Drive,Montague,Sussex,Sussex,1.00,368.00
231806,Walpack Inn,3) Package Only,Rt 615,Walpack,Sussex,Sussex,1.00,98.00
250013,Deutscher Club Of Clark,2) Draft and Package,787 Featherbed Lane,Clark,Union,Union,1.00,28.00
250025,Abigails Cafe (Z),2) Draft and Package,804 W.Elizabeth Ave,Linden,Union,Union,1.00,7.00
250033,The Station Bar & Grill,2) Draft and Package,99 Center Street,Garwood,Union,Union,1.00,31.00
250043,Nugents Tavern (P),2) Draft and Package,844 Newark Ave,Elizabeth,Union,Union,1.00,383.00
250077,Linwood Inn Tap House,2) Draft and Package,15 So Wood Ave,Linden,Union,Union,1.00,8.00
250094,Darby Road,3) Package Only,450 Park Ave,Scotch Plains,Union,Union,1.00,10.00
250097,Riverside Inn,2) Draft and Package,56 North Ave East,Cranford,Union,Union,1.00,214.00
250100,World Famous Waiting Room,2) Draft and Package,66 E. Cherry Street,Rahway,Union,Union,1.00,20.00
250105,Crossroads Bar/Rest (Z),2) Draft and Package,78 North Ave,Garwood,Union,Union,1.00,21.00
250116,Office Beer Bar&Grill(A),2) Draft and Package,61 Union Pl,Summit,Union,Union,1.00,3.00
250121,Baltusrol Golf Club,2) Draft and Package,201 Shunpike Rd,Springfield,Union,Union,1.00,40.00
250164,Fujiyama Mama,3) Package Only,341 South Avenue E,Westfield,Union,Union,1.00,80.00
250168,Echo Lake Country Club,3) Package Only,515 Springfield Ave,Westfield,Union,Union,1.00,1.00
250171,Tankys Bar & Grill,3) Package Only,330 Long Ave,Hillside,Union,Union,1.00,20.00
250172,387 Oyster House & Bar,2) Draft and Package,387 Park Ave,Scotch Plains,Union,Union,1.00,93.00
250190,Frenchys Bar & Grill,2) Draft and Package,545 W. Westfield Ave,Roselle Park,Union,Union,1.00,750.00
250197,Tiki Mojito,2) Draft and Package,525 Bayway,Elizabeth,Union,Union,1.00,20.00
250221,Garwood Restaurant,2) Draft and Package,259 South Ave,Garwood,Union,Union,1.00,9.00
250303,Olga's Place,2) Draft and Package,212 Lt.Glenn Zamolski Dr,Elizabeth,Union,Union,1.00,39.00
250310,Rancho Mateo Colombian Steakhouse,2) Draft and Package,248 Morris Ave,Elizabeth,Union,Union,1.00,96.00
250313,Noches de Columbia (Randolph),2) Draft and Package,140 Route 10 West,Randolph,Morris,Morris 2,1.00,106.00
250316,Rancho Mateo Asadero Colombian,2) Draft and Package,27 Westfield Ave,Elizabeth,Union,Union,1.00,41.00
250445,Blue Sunday Bar & Grill,2) Draft and Package,830 W Edgar Rd #830-D,Linden,Union,Union,1.00,2.00
250900,Arirang Hibachi Steakhous,2) Draft and Package,1230 Us-22,Mountainside,Union,Union,1.00,184.00
250901,Chrones Tavern,2) Draft and Package,906 Mountain Ave,Mountainside,Union,Union,1.00,5.00
251006,Kpot Korean BBQ,2) Draft and Package,2401 Rt. 22,Union,Union,Union,1.00,33.00
253002,Golden Anchor Bar,3) Package Only,1217 W Front St,Plainfield,Union,Union,1.00,115.00
253003,Tequila Club,3) Package Only,315 E 5th St.,Plainfield,Union,Union,1.00,77.00
260002,Colonial Liquor Store,2) Draft and Package,352-354 State St,Perth Amboy,Middlesex,Middlesex County,1.00,10.00
