Sales Rep Assigned,Customer Num,Customer Name,Product Num,Product Name,Product Type,Package,Brand Family,Date,Buyer Count   5/1/2026 - 7/31/2026,Buyer Count   8/1/2026 - 8/31/2026,Placement Count   5/1/2026 - 7/31/2026,Placement Count   8/1/2026 - 8/31/2026,Units   5/1/2026 - 7/31/2026,Units   8/1/2026 - 8/31/2026
Nick Melissari,39017,Bj's Rest & Brewhouse(A),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/1/2026,1.00,,1.00,,0.00,
Nick Melissari,31039,Yard House 8390,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/9/2026,1.00,,1.00,,1.00,
Nick Melissari,92005,Kinchley's,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/19/2026,1.00,,1.00,,1.00,
Nick Melissari,80007,The Orange Lantern,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/1/2026,1.00,,1.00,,0.00,
Nick Melissari,92005,Kinchley's,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/2/2026,1.00,,1.00,,1.00,
Nick Melissari,80007,The Orange Lantern,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/24/2026,1.00,,1.00,,1.00,
Nick Melissari,31046,H Mart Inc (Space A101-A),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/7/2026,1.00,,1.00,,1.00,
Nick Melissari,31043,House of Que (East Rutherford),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/1/2026,1.00,,1.00,,0.00,
Nick Melissari,34002,Heights Bar (P),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/8/2026,1.00,,1.00,,1.00,
Nick Melissari,39018,Texas Roadhouse,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/30/2026,1.00,,1.00,,1.00,
Nick Melissari,28008,Tavern On Ridge,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,8/3/2026,,1.00,,1.00,,0.00
Nick Melissari,31059,Apres Cafe,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/14/2026,1.00,,1.00,,1.00,
Nick Melissari,80040,Biagio's,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/4/2026,1.00,,1.00,,0.00,
Nick Melissari,31039,Yard House 8390,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/4/2026,1.00,,1.00,,0.00,
Nick Melissari,80009,Houlihans (Para)(A),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/22/2026,1.00,,1.00,,1.00,
Nick Melissari,31043,House of Que (East Rutherford),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/6/2026,,1.00,,1.00,,1.00
Nick Melissari,38020,Lodi Lanes (A),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,5/4/2026,1.00,,1.00,,0.00,
Nick Melissari,28008,Tavern On Ridge,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,7/8/2026,1.00,,1.00,,1.00,
Nick Melissari,80018,Millers Paramus Ale House,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/1/2026,1.00,,1.00,,0.00,
Nick Melissari,31039,Yard House 8390,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,8/3/2026,,1.00,,1.00,,0.00
Nick Melissari,49059,Outback Steakhouse(Z)Edg,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/3/2026,,1.00,,1.00,,0.00
Nick Melissari,31043,House of Que (East Rutherford),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,5/4/2026,1.00,,1.00,,0.00,
Nick Melissari,31043,House of Que (East Rutherford),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/4/2026,1.00,,1.00,,0.00,
Nick Melissari,31039,Yard House 8390,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/30/2026,1.00,,1.00,,1.00,
Nick Melissari,80018,Millers Paramus Ale House,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/17/2026,1.00,,1.00,,1.00,
Nick Melissari,92005,Kinchley's,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/24/2026,1.00,,1.00,,1.00,
Nick Melissari,31043,House of Que (East Rutherford),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,7/17/2026,1.00,,1.00,,1.00,
Nick Melissari,49059,Outback Steakhouse(Z)Edg,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/27/2026,1.00,,1.00,,1.00,
Nick Melissari,31026,Rockafella's,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/15/2026,1.00,,1.00,,1.00,
Nick Melissari,78007,Woodstone Pizza B & G,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/22/2026,1.00,,1.00,,1.00,
Nick Melissari,93004,Mahwah B & G (A),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/1/2026,1.00,,1.00,,2.00,
Nick Melissari,31039,Yard House 8390,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/26/2026,1.00,,1.00,,1.00,
Nick Melissari,39017,Bj's Rest & Brewhouse(A),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,7/1/2026,1.00,,1.00,,0.00,
Nick Melissari,80018,Millers Paramus Ale House,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/13/2026,1.00,,1.00,,1.00,
Nick Melissari,80007,The Orange Lantern,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/5/2026,,1.00,,1.00,,1.00
Nick Melissari,38020,Lodi Lanes (A),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,7/1/2026,1.00,,1.00,,0.00,
Nick Melissari,31043,House of Que (East Rutherford),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,8/3/2026,,1.00,,1.00,,0.00
Nick Melissari,92010,Houlihan's Ramsey,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/3/2026,,1.00,,1.00,,0.00
Nick Melissari,80018,Millers Paramus Ale House,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/3/2026,,1.00,,1.00,,0.00
Nick Melissari,92005,Kinchley's,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/28/2026,1.00,,1.00,,1.00,
Nick Melissari,92005,Kinchley's,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/7/2026,1.00,,1.00,,1.00,
Nick Melissari,88002,Nellie's Place (P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/1/2026,1.00,,1.00,,0.00,
Nick Melissari,31039,Yard House 8390,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/14/2026,1.00,,1.00,,1.00,
Nick Melissari,92010,Houlihan's Ramsey,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/1/2026,1.00,,1.00,,0.00,
Nick Melissari,80009,Houlihans (Para)(A),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/1/2026,1.00,,1.00,,0.00,
Nick Melissari,31039,Yard House 8390,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,5/4/2026,1.00,,1.00,,0.00,
Nick Melissari,49059,Outback Steakhouse(Z)Edg,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/6/2026,,1.00,,1.00,,1.00
Nick Melissari,88002,Nellie's Place (P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/2/2026,1.00,,1.00,,1.00,
Nick Melissari,31043,House of Que (East Rutherford),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/29/2026,1.00,,1.00,,1.00,
Nick Melissari,92005,Kinchley's,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/1/2026,1.00,,1.00,,0.00,
Nick Melissari,31039,Yard House 8390,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/2/2026,1.00,,1.00,,2.00,
Nick Melissari,92005,Kinchley's,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/3/2026,,1.00,,1.00,,0.00
Nick Melissari,49085,Tommy's Tavern + Tap (Edgewater),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/26/2026,1.00,,1.00,,1.00,
Nick Melissari,39018,Texas Roadhouse,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/21/2026,1.00,,1.00,,1.00,
Nick Melissari,88002,Nellie's Place (P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/4/2026,1.00,,1.00,,0.00,
Nick Melissari,92005,Kinchley's,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/16/2026,1.00,,1.00,,1.00,
Nick Melissari,88002,Nellie's Place (P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/5/2026,,1.00,,1.00,,1.00
Nick Melissari,31039,Yard House 8390,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/1/2026,1.00,,1.00,,0.00,
Nick Melissari,39018,Texas Roadhouse,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/4/2026,1.00,,1.00,,0.00,
Nick Melissari,39018,Texas Roadhouse,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/10/2026,1.00,,1.00,,1.00,
Nick Melissari,80009,Houlihans (Para)(A),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,7/15/2026,1.00,,1.00,,1.00,
Pablo Lopez,26014,Regalado Liq,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/30/2026,1.00,,1.00,,-1.00,
Pablo Lopez,26014,Regalado Liq,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/29/2026,1.00,,1.00,,3.00,
Pablo Lopez,27072,Passaic Discount Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/26/2026,1.00,,1.00,,3.00,
Pablo Lopez,20051,Costambar Bar & Liquor Corp.,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/15/2026,1.00,,1.00,,2.00,
Pablo Lopez,20051,Costambar Bar & Liquor Corp.,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/15/2026,1.00,,1.00,,2.00,
Paul Mclaughlin,56009,Tommy Fox's Pub Hse(P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/21/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,40005,Lazy Lanigans (A),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/21/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,50008,101 Pub (A),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/3/2026,,1.00,,1.00,,0.00
Paul Mclaughlin,56009,Tommy Fox's Pub Hse(P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/24/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,67002,Brady's Fox Hunt Inn,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/1/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,73002,The Cornerstone (P),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/12/2026,1.00,,1.00,,2.00,
Paul Mclaughlin,67002,Brady's Fox Hunt Inn,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/19/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,70008,Hearth & Tap Co.,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/9/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,73002,The Cornerstone (P),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,5/8/2026,1.00,,1.00,,2.00,
Paul Mclaughlin,73002,The Cornerstone (P),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/1/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,73002,The Cornerstone (P),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/12/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,40005,Lazy Lanigans (A),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/4/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,52033,Blue Akai,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/26/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,56009,Tommy Fox's Pub Hse(P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/4/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,81004,Stosh's Craft Bar (Z),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/23/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,41023,The Whiskey Priest (Hackensack),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,7/21/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,74004,P J Finnegan's,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/28/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,52033,Blue Akai,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/27/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,56009,Tommy Fox's Pub Hse(P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/1/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,57004,River & Henley,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,5/1/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,74004,P J Finnegan's,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/26/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,56009,Tommy Fox's Pub Hse(P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/17/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,41023,The Whiskey Priest (Hackensack),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/1/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,70008,Hearth & Tap Co.,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/11/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,67002,Brady's Fox Hunt Inn,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/5/2026,,1.00,,1.00,,1.00
Paul Mclaughlin,73002,The Cornerstone (P),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,5/4/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,41023,The Whiskey Priest (Hackensack),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,5/5/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,65006,Gerry's Place,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/1/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,60002,QB's Bar and Grill,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/1/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,73002,The Cornerstone (P),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/31/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,74004,P J Finnegan's,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/7/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,70008,Hearth & Tap Co.,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/1/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,73002,The Cornerstone (P),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,8/7/2026,,1.00,,1.00,,1.00
Paul Mclaughlin,76005,Midland Brewhouse (A),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/1/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,60002,QB's Bar and Grill,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/4/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,70008,Hearth & Tap Co.,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/23/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,73002,The Cornerstone (P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/31/2026,1.00,,1.00,,-1.00,
Paul Mclaughlin,67002,Brady's Fox Hunt Inn,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/4/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,41023,The Whiskey Priest (Hackensack),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,8/3/2026,,1.00,,1.00,,0.00
Paul Mclaughlin,73002,The Cornerstone (P),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/8/2026,1.00,,1.00,,2.00,
Paul Mclaughlin,74004,P J Finnegan's,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/5/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,65006,Gerry's Place,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/26/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,70008,Hearth & Tap Co.,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/4/2026,1.00,,1.00,,2.00,
Paul Mclaughlin,67002,Brady's Fox Hunt Inn,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/1/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,41023,The Whiskey Priest (Hackensack),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/1/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,73002,The Cornerstone (P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/24/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,41010,Lenoras Bar (P),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/4/2026,,1.00,,1.00,,1.00
Paul Mclaughlin,41023,The Whiskey Priest (Hackensack),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/3/2026,,1.00,,1.00,,0.00
Paul Mclaughlin,68011,Old Tappan Golf Course,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/26/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,52033,Blue Akai,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/3/2026,,1.00,,1.00,,0.00
Paul Mclaughlin,56009,Tommy Fox's Pub Hse(P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/1/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,56009,Tommy Fox's Pub Hse(P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/27/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,72002,Bareburger (Woodcliff Lake),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/29/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,85001,Eleven Central,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/4/2026,,1.00,,1.00,,1.00
Paul Mclaughlin,74004,P J Finnegan's,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/1/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,67002,Brady's Fox Hunt Inn,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/22/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,73002,The Cornerstone (P),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,8/3/2026,,1.00,,1.00,,0.00
Paul Mclaughlin,52033,Blue Akai,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/29/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,56009,Tommy Fox's Pub Hse(P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/3/2026,,1.00,,1.00,,0.00
Paul Mclaughlin,72002,Bareburger (Woodcliff Lake),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,7/1/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,57004,River & Henley,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,7/1/2026,1.00,,1.00,,0.00,
Paul Mclaughlin,74004,P J Finnegan's,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/15/2026,1.00,,1.00,,1.00,
Paul Mclaughlin,73002,The Cornerstone (P),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/11/2026,1.00,,1.00,,-1.00,
Paul Mclaughlin,52033,Blue Akai,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/1/2026,1.00,,1.00,,1.00,
