cust,name,rep,premise,city,brand,package,prog_cases,post_cases,rebuys
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Coors Light,4/6/7oz NR,5,0,0
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Coors Light,4/6/8oz Can,5,3,1
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Coors Light,4/6/12oz NR,20,9,3
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Coors Light,2/12/12oz NR,18,16,3
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Coors Light,4/6/12oz Can,1,0,0
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Coors Light,2/12/12oz Can,48,37,5
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Coors Light,30/12oz Can,71,50,4
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Coors Light,1/24/12oz Can,30,20,4
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Coors Light,18/12oz Can,27,11,3
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Coors Light,4/6/16oz Can,28,21,4
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Coors Light,18/16oz Btl,9,4,1
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Coors Light,24/16oz Btl,10,4,1
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Coors Light,18/16oz Can,1,0,0
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Coors Light,1/12/24oz Can,172,95,2
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Coors Light,36/12oz Can,1,0,0
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Lite,18/16oz Can,1,0,0
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Lite,4/6/12oz NR,14,11,2
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Lite,2/12/12oz Can,15,10,1
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Lite,30/12oz Can,45,15,1
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Lite,1/24/12oz Can,1,0,0
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Lite,18/12oz Can,1,0,0
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Lite,4/6/12oz Can,1,0,0
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Lite,4/6/16oz Can,1,0,0
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Lite,1/12/24oz Can,1,0,0
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Lite,2/12/16oz Can,1,0,0
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Lite,36/12oz Can,1,0,0
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Peroni,2/12/11.2oz NR,5,0,0
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Peroni,4/6/11.2oz NR,15,27,4
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Peroni,2/12/11.2oz Can,7,21,3
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Peroni,1/12/24oz Can,3,0,0
44016,Liquor City(A)Cliffside,Dan Lagala,Off Premise,Cliffside Park,Peroni,4/6/11.2oz NR,9,0,0
44017,Frankie's Gastro,Dan Lagala,On Premise,Cliffside Park,Coors Light,4/6/12oz NR,11,5,2
44025,Rudys (A),Dan Lagala,On Premise,Cliffside Park,Coors,4/6/12oz NR,2,0,0
44025,Rudys (A),Dan Lagala,On Premise,Cliffside Park,Coors Light,24/12oz NR,40,20,4
44025,Rudys (A),Dan Lagala,On Premise,Cliffside Park,Lite,15.5 Gal Keg,2,0,0
44025,Rudys (A),Dan Lagala,On Premise,Cliffside Park,Lite,1/4 BBL Keg (7.75 Gal),6,2,1
44025,Rudys (A),Dan Lagala,On Premise,Cliffside Park,Lite,24/12oz NR,55,26,6
44025,Rudys (A),Dan Lagala,On Premise,Cliffside Park,Peroni,15.5 Gal Keg,9,6,3
44025,Rudys (A),Dan Lagala,On Premise,Cliffside Park,Peroni,1/4 BBL Keg (7.75 Gal),18,0,0
44025,Rudys (A),Dan Lagala,On Premise,Cliffside Park,Peroni,4/6/11.2oz NR,6,2,2
44027,354 Steakhouse (A),Dan Lagala,On Premise,Cliffside Park,Coors Light,4/6/7oz NR,20,5,1
44027,354 Steakhouse (A),Dan Lagala,On Premise,Cliffside Park,Coors Light,4/6/12oz NR,10,8,2
44027,354 Steakhouse (A),Dan Lagala,On Premise,Cliffside Park,Lite,4/6/12oz NR,6,4,2
44027,354 Steakhouse (A),Dan Lagala,On Premise,Cliffside Park,Peroni,4/6/11.2oz NR,2,2,1
44028,512 Bar,Dan Lagala,On Premise,Cliffside Park,Coors,4/6/12oz NR,1,0,0
44028,512 Bar,Dan Lagala,On Premise,Cliffside Park,Coors Light,4/6/12oz NR,7,3,1
44031,Viva La Margarita Cliffside Park,Dan Lagala,On Premise,Cliffside Park,Coors Light,4/6/12oz NR,2,1,1
44033,Brass Rail Pub_2,Dan Lagala,On Premise,Cliffside Park,Lite,4/6/12oz NR,5,0,0
44035,O'Malleys Pub LLC DBA Blackbird Pub,Dan Lagala,On Premise,Cliffside Park,Coors,4/6/12oz NR,2,2,2
44035,O'Malleys Pub LLC DBA Blackbird Pub,Dan Lagala,On Premise,Cliffside Park,Coors Light,4/6/12oz NR,6,1,1
44035,O'Malleys Pub LLC DBA Blackbird Pub,Dan Lagala,On Premise,Cliffside Park,Lite,15.5 Gal Keg,46,26,9
44035,O'Malleys Pub LLC DBA Blackbird Pub,Dan Lagala,On Premise,Cliffside Park,Lite,4/6/12oz NR,1,0,0
44035,O'Malleys Pub LLC DBA Blackbird Pub,Dan Lagala,On Premise,Cliffside Park,Lite,24/12oz NR,3,0,0
44039,Villa Amalfi,Dan Lagala,On Premise,Cliffside Park,Peroni,4/6/11.2oz NR,10,5,1
44039,Villa Amalfi,Dan Lagala,On Premise,Cliffside Park,Peroni,4/6/11.2oz NR,2,1,1
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Coors,2/12/12oz Can,1,0,0
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Coors,1/24/12oz Can,1,0,0
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Coors,1/12/24oz Can,48,40,3
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Coors Light,4/6/7oz NR,3,5,1
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Coors Light,4/6/12oz NR,8,4,2
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Coors Light,2/12/12oz Can,75,26,5
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Coors Light,30/12oz Can,55,35,3
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Coors Light,18/12oz Can,106,45,7
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Coors Light,4/6/16oz Can,32,20,6
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Coors Light,24/16oz Btl,5,11,3
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Coors Light,18/16oz Can,1,0,0
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Coors Light,1/12/24oz Can,133,74,2
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Lite,2/12/12oz Can,14,22,8
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Lite,30/12oz Can,1,0,0
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Lite,18/12oz Can,56,44,9
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Lite,4/6/12oz Can,1,0,0
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Lite,1/12/24oz Can,137,73,9
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Peroni,4/6/11.2oz NR,10,5,1
44040,Stop N Go Conven. (P),Dan Lagala,Off Premise,Cliffside Park,Peroni,1/12/24oz Can,1,0,0
44043,Mythos Greek Taverna,Dan Lagala,On Premise,Cliffside Park,Coors Light,4/6/12oz NR,1,1,1
44047,Sedona Tap House,Dan Lagala,On Premise,Cliffside Park,Coors,4/6/12oz NR,1,0,0
44047,Sedona Tap House,Dan Lagala,On Premise,Cliffside Park,Lite,4/6/12oz NR,7,5,4
44047,Sedona Tap House,Dan Lagala,On Premise,Cliffside Park,Peroni,15.5 Gal Keg,2,1,1
44047,Sedona Tap House,Dan Lagala,On Premise,Cliffside Park,Peroni,4/6/11.2oz NR,1,1,1
44048,Clubhouse Cafe (P),Dan Lagala,On Premise,Cliffside Park,Coors Light,24/12oz NR,75,50,1
44048,Clubhouse Cafe (P),Dan Lagala,On Premise,Cliffside Park,Lite,24/12oz NR,50,0,0
44048,Clubhouse Cafe (P),Dan Lagala,On Premise,Cliffside Park,Peroni,4/6/11.2oz NR,3,0,0
44049,Rome Liquor (Cliffside Park),Dan Lagala,Off Premise,Cliffside Park,Coors,1/12/24oz Can,30,30,2
44049,Rome Liquor (Cliffside Park),Dan Lagala,Off Premise,Cliffside Park,Coors Light,4/6/8oz Can,5,0,0
44049,Rome Liquor (Cliffside Park),Dan Lagala,Off Premise,Cliffside Park,Coors Light,2/12/12oz Can,20,9,2
44049,Rome Liquor (Cliffside Park),Dan Lagala,Off Premise,Cliffside Park,Coors Light,30/12oz Can,1,6,2
44049,Rome Liquor (Cliffside Park),Dan Lagala,Off Premise,Cliffside Park,Coors Light,18/12oz Can,10,10,2
44049,Rome Liquor (Cliffside Park),Dan Lagala,Off Premise,Cliffside Park,Coors Light,4/6/16oz Can,9,5,1
44049,Rome Liquor (Cliffside Park),Dan Lagala,Off Premise,Cliffside Park,Coors Light,18/16oz Btl,1,0,0
44049,Rome Liquor (Cliffside Park),Dan Lagala,Off Premise,Cliffside Park,Coors Light,24/16oz Btl,38,10,1
44049,Rome Liquor (Cliffside Park),Dan Lagala,Off Premise,Cliffside Park,Coors Light,1/12/24oz Can,120,70,2
44049,Rome Liquor (Cliffside Park),Dan Lagala,Off Premise,Cliffside Park,Coors Light,15/16oz Btl,1,0,0
44049,Rome Liquor (Cliffside Park),Dan Lagala,Off Premise,Cliffside Park,Lite,2/12/12oz Can,15,10,2
44049,Rome Liquor (Cliffside Park),Dan Lagala,Off Premise,Cliffside Park,Lite,1/12/24oz Can,15,10,2
44049,Rome Liquor (Cliffside Park),Dan Lagala,Off Premise,Cliffside Park,Peroni,4/6/11.2oz NR,15,5,1
44049,Rome Liquor (Cliffside Park),Dan Lagala,Off Premise,Cliffside Park,Peroni,4/6/11.2oz NR,3,3,1
44052,Minit Mart_2,Dan Lagala,Off Premise,Cliffside Park,Coors,1/12/24oz Can,2,2,1
44052,Minit Mart_2,Dan Lagala,Off Premise,Cliffside Park,Coors Light,4/6/12oz NR,3,2,1
44052,Minit Mart_2,Dan Lagala,Off Premise,Cliffside Park,Coors Light,1/24/12oz Can,2,0,0
44052,Minit Mart_2,Dan Lagala,Off Premise,Cliffside Park,Coors Light,4/6/16oz Can,6,5,1
44052,Minit Mart_2,Dan Lagala,Off Premise,Cliffside Park,Coors Light,24/16oz Btl,2,3,1
44052,Minit Mart_2,Dan Lagala,Off Premise,Cliffside Park,Coors Light,1/12/24oz Can,82,33,1
44052,Minit Mart_2,Dan Lagala,Off Premise,Cliffside Park,Coors Light,36/12oz Can,35,15,3
44052,Minit Mart_2,Dan Lagala,Off Premise,Cliffside Park,Lite,1/12/24oz Can,9,13,3
44052,Minit Mart_2,Dan Lagala,Off Premise,Cliffside Park,Peroni,4/6/11.2oz NR,1,0,0
44052,Minit Mart_2,Dan Lagala,Off Premise,Cliffside Park,Peroni,6/4/16oz Can,1,0,0
44052,Minit Mart_2,Dan Lagala,Off Premise,Cliffside Park,Peroni,1/12/24oz Can,1,0,0
45002,JC&D Best Wine & Liquor,Dan Lagala,Off Premise,Ridgefield,Coors Light,4/6/12oz NR,3,0,0
45002,JC&D Best Wine & Liquor,Dan Lagala,Off Premise,Ridgefield,Coors Light,2/12/12oz Can,50,29,5
45002,JC&D Best Wine & Liquor,Dan Lagala,Off Premise,Ridgefield,Coors Light,1/24/12oz Can,94,14,1
45002,JC&D Best Wine & Liquor,Dan Lagala,Off Premise,Ridgefield,Coors Light,18/12oz Can,16,8,2
45002,JC&D Best Wine & Liquor,Dan Lagala,Off Premise,Ridgefield,Coors Light,4/6/16oz Can,25,15,3
45002,JC&D Best Wine & Liquor,Dan Lagala,Off Premise,Ridgefield,Coors Light,24/16oz Btl,6,4,4
45002,JC&D Best Wine & Liquor,Dan Lagala,Off Premise,Ridgefield,Coors Light,1/12/24oz Can,12,35,1
45002,JC&D Best Wine & Liquor,Dan Lagala,Off Premise,Ridgefield,Coors Light,36/12oz Can,5,17,4
45002,JC&D Best Wine & Liquor,Dan Lagala,Off Premise,Ridgefield,Peroni,4/6/11.2oz NR,5,0,0
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Coors,1/12/24oz Can,5,5,1
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Coors Light,4/6/7oz NR,5,4,1
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Coors Light,4/6/8oz Can,5,1,1
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Coors Light,4/6/12oz NR,2,3,1
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Coors Light,2/12/12oz NR,5,7,2
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Coors Light,2/12/12oz Can,60,20,2
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Coors Light,30/12oz Can,115,40,1
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Coors Light,4/6/16oz Can,10,15,2
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Coors Light,18/16oz Btl,10,0,0
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Coors Light,1/12/24oz Can,50,30,1
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Lite,4/6/12oz NR,6,2,1
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Lite,2/12/12oz NR,4,7,2
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Lite,15/16oz Btl,1,0,0
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Lite,24/16oz Btl,1,0,0
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Lite,18/16oz Btl,5,2,1
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Lite,2/12/12oz Can,31,21,7
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Lite,1/24/12oz Can,16,6,1
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Lite,18/12oz Can,78,45,6
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Lite,4/6/12oz Can,2,0,0
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Lite,1/12/24oz Can,5,3,3
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Peroni,4/6/11.2oz NR,10,10,2
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Peroni,4/6/11.2oz Can,1,0,0
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Peroni,2/12/11.2oz Can,1,0,0
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Peroni,6/4/16oz Can,1,0,0
45004,Ridgefield Liq (Z),Dan Lagala,Off Premise,Ridgefield,Peroni,1/12/24oz Can,1,0,0
45015,Tivoli Restaurant,Dan Lagala,On Premise,Ridgefield,Coors Light,4/6/12oz NR,25,15,2
45015,Tivoli Restaurant,Dan Lagala,On Premise,Ridgefield,Peroni,4/6/11.2oz NR,5,5,1
45018,Duri Pocha,Dan Lagala,On Premise,Ridgefield,Coors Light,24/12oz NR,10,5,1
46002,Best Choice Liqrs (P),Dan Lagala,Off Premise,Palisades Park,Coors Light,2/12/12oz Can,20,0,0
46002,Best Choice Liqrs (P),Dan Lagala,Off Premise,Palisades Park,Coors Light,1/12/24oz Can,50,50,1
46002,Best Choice Liqrs (P),Dan Lagala,Off Premise,Palisades Park,Lite,1/12/24oz Can,20,5,1
46003,Palisades Park Liq(P),Dan Lagala,Off Premise,Palisades Park,Coors Light,2/12/12oz Can,20,20,2
46003,Palisades Park Liq(P),Dan Lagala,Off Premise,Palisades Park,Coors Light,4/6/16oz Can,40,15,2
46003,Palisades Park Liq(P),Dan Lagala,Off Premise,Palisades Park,Coors Light,1/12/24oz Can,70,35,1
46006,Rock 21,Dan Lagala,On Premise,Palisades Park,Coors Light,24/12oz NR,20,20,1
46008,Bella Wine & Liquor,Dan Lagala,Off Premise,Palisades Park,Coors Light,2/12/12oz Can,24,0,0
46008,Bella Wine & Liquor,Dan Lagala,Off Premise,Palisades Park,Coors Light,12/40oz NR,5,0,0
46008,Bella Wine & Liquor,Dan Lagala,Off Premise,Palisades Park,Coors Light,1/12/24oz Can,35,0,0
46008,Bella Wine & Liquor,Dan Lagala,Off Premise,Palisades Park,Lite,4/6/12oz NR,5,0,0
46008,Bella Wine & Liquor,Dan Lagala,Off Premise,Palisades Park,Lite,18/16oz Btl,5,0,0
46008,Bella Wine & Liquor,Dan Lagala,Off Premise,Palisades Park,Lite,1/12/24oz Can,10,0,0
46008,Bella Wine & Liquor,Dan Lagala,Off Premise,Palisades Park,Peroni,4/6/11.2oz NR,1,0,0
46008,Bella Wine & Liquor,Dan Lagala,Off Premise,Palisades Park,Peroni,2/12/11.2oz Can,1,0,0
46008,Bella Wine & Liquor,Dan Lagala,Off Premise,Palisades Park,Peroni,6/4/16oz Can,1,0,0
46009,Banner Delicatessen,Dan Lagala,Off Premise,Palisades Park,Coors,4/6/12oz NR,6,0,0
46009,Banner Delicatessen,Dan Lagala,Off Premise,Palisades Park,Coors,2/12/12oz NR,1,0,0
46009,Banner Delicatessen,Dan Lagala,Off Premise,Palisades Park,Coors Light,4/6/12oz NR,9,5,1
46009,Banner Delicatessen,Dan Lagala,Off Premise,Palisades Park,Coors Light,4/6/12oz Can,30,10,2
46009,Banner Delicatessen,Dan Lagala,Off Premise,Palisades Park,Coors Light,4/6/16oz Can,70,35,1
46009,Banner Delicatessen,Dan Lagala,Off Premise,Palisades Park,Coors Light,24/16oz Btl,10,0,0
46009,Banner Delicatessen,Dan Lagala,Off Premise,Palisades Park,Coors Light,12/40oz NR,15,5,1
46009,Banner Delicatessen,Dan Lagala,Off Premise,Palisades Park,Coors Light,1/12/24oz Can,35,35,1
46009,Banner Delicatessen,Dan Lagala,Off Premise,Palisades Park,Lite,24/16oz Btl,5,0,0
46009,Banner Delicatessen,Dan Lagala,Off Premise,Palisades Park,Lite,1/12/24oz Can,12,7,2
46009,Banner Delicatessen,Dan Lagala,Off Premise,Palisades Park,Lite,2/12/16oz Can,1,0,0
46009,Banner Delicatessen,Dan Lagala,Off Premise,Palisades Park,Peroni,4/6/11.2oz NR,5,0,0
46009,Banner Delicatessen,Dan Lagala,Off Premise,Palisades Park,Peroni,2/12/11.2oz Can,1,0,0
46009,Banner Delicatessen,Dan Lagala,Off Premise,Palisades Park,Peroni,6/4/16oz Can,1,0,0
46009,Banner Delicatessen,Dan Lagala,Off Premise,Palisades Park,Peroni,1/12/24oz Can,1,0,0
46010,So Noon Nan Jib,Dan Lagala,On Premise,Palisades Park,Coors Light,24/12oz NR,20,0,0
46011,Han Mi Supermkt (A),Dan Lagala,Off Premise,Palisades Park,Coors Light,4/6/12oz NR,5,5,1
46011,Han Mi Supermkt (A),Dan Lagala,Off Premise,Palisades Park,Coors Light,2/12/12oz Can,20,20,2
46011,Han Mi Supermkt (A),Dan Lagala,Off Premise,Palisades Park,Coors Light,30/12oz Can,78,50,1
46011,Han Mi Supermkt (A),Dan Lagala,Off Premise,Palisades Park,Coors Light,4/6/16oz Can,25,19,4
46011,Han Mi Supermkt (A),Dan Lagala,Off Premise,Palisades Park,Coors Light,1/12/24oz Can,200,100,1
46011,Han Mi Supermkt (A),Dan Lagala,Off Premise,Palisades Park,Lite,4/6/12oz Can,5,0,0
46011,Han Mi Supermkt (A),Dan Lagala,Off Premise,Palisades Park,Lite,1/12/24oz Can,5,5,1
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Coors,2/12/12oz Can,1,0,0
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Coors,30/12oz Can,1,0,0
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Coors,1/12/24oz Can,1,0,0
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Coors Light,4/6/12oz NR,5,0,0
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Coors Light,2/12/12oz Can,15,30,2
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Coors Light,30/12oz Can,25,0,0
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Coors Light,1/24/12oz Can,1,0,0
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Coors Light,18/12oz Can,1,0,0
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Coors Light,4/6/16oz Can,15,15,3
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Coors Light,1/12/24oz Can,139,139,1
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Coors Light,15/16oz Btl,5,5,1
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Lite,18/16oz Can,1,0,0
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Lite,2/12/12oz Can,1,0,0
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Lite,30/12oz Can,1,0,0
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Lite,18/12oz Can,1,0,0
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Lite,4/6/12oz Can,1,0,0
46012,Jay Cee (P) Deli & Liq.,Dan Lagala,Off Premise,Palisades Park,Peroni,1/12/24oz Can,2,0,0
46013,Boulevard Food Store,Dan Lagala,Off Premise,Palisades Park,Coors,1/12/24oz Can,15,0,0
46013,Boulevard Food Store,Dan Lagala,Off Premise,Palisades Park,Coors Light,4/6/12oz NR,2,2,1
46013,Boulevard Food Store,Dan Lagala,Off Premise,Palisades Park,Coors Light,2/12/12oz Can,30,5,1
46013,Boulevard Food Store,Dan Lagala,Off Premise,Palisades Park,Coors Light,24/16oz Btl,3,3,1
46013,Boulevard Food Store,Dan Lagala,Off Premise,Palisades Park,Coors Light,18/16oz Can,8,10,2
46013,Boulevard Food Store,Dan Lagala,Off Premise,Palisades Park,Coors Light,1/12/24oz Can,25,0,0
46013,Boulevard Food Store,Dan Lagala,Off Premise,Palisades Park,Coors Light,36/12oz Can,11,5,1
46013,Boulevard Food Store,Dan Lagala,Off Premise,Palisades Park,Lite,1/12/24oz Can,5,1,1
46013,Boulevard Food Store,Dan Lagala,Off Premise,Palisades Park,Peroni,6/4/16oz Can,1,0,0
46013,Boulevard Food Store,Dan Lagala,Off Premise,Palisades Park,Peroni,1/12/24oz Can,1,2,1
46014,Soosang Hand Pocha,Dan Lagala,On Premise,Palisades Park,Coors Light,24/12oz NR,20,10,1
46015,Mukeunji (Z),Dan Lagala,Off Premise,Palisades Park,Coors Light,4/6/12oz NR,25,20,3
46015,Mukeunji (Z),Dan Lagala,Off Premise,Palisades Park,Coors Light,2/12/12oz Can,43,39,3
46015,Mukeunji (Z),Dan Lagala,Off Premise,Palisades Park,Coors Light,30/12oz Can,130,50,1
46015,Mukeunji (Z),Dan Lagala,Off Premise,Palisades Park,Coors Light,1/12/24oz Can,119,100,2
46015,Mukeunji (Z),Dan Lagala,Off Premise,Palisades Park,Coors Light,36/12oz Can,20,0,0
46017,Mariachi (Roku) (Z),Dan Lagala,On Premise,Palisades Park,Coors Light,30/12oz Can,80,20,1
46020,Third Floor Cafe,Dan Lagala,On Premise,Palisades Park,Coors Light,4/6/12oz NR,5,6,1
46020,Third Floor Cafe,Dan Lagala,On Premise,Palisades Park,Coors Light,24/12oz NR,28,0,0
46024,Anthony's Pharmacy,Dan Lagala,Off Premise,Palisades Park,Coors Light,2/12/12oz Can,9,0,0
46024,Anthony's Pharmacy,Dan Lagala,Off Premise,Palisades Park,Coors Light,1/12/24oz Can,9,0,0
46027,Grand Wine Bar/Karaoke(Z),Dan Lagala,On Premise,Palisades Park,Coors Light,15.5 Gal Keg,17,17,8
46027,Grand Wine Bar/Karaoke(Z),Dan Lagala,On Premise,Palisades Park,Coors Light,24/12oz NR,25,25,1
46029,Hanam Daeji,Dan Lagala,On Premise,Palisades Park,Coors Light,24/12oz NR,214,90,4
46030,Elks Post 2475 (Z),Dan Lagala,On Premise,Palisades Park,Coors Light,24/12oz NR,3,0,0
46031,Kang Ho Dong,Dan Lagala,On Premise,Palisades Park,Coors Light,24/12oz NR,25,0,0
48002,Manor Wine & Liquor,Dan Lagala,Off Premise,Leonia,Coors,1/12/24oz Can,8,5,1
48002,Manor Wine & Liquor,Dan Lagala,Off Premise,Leonia,Coors Light,4/6/12oz NR,10,10,2
48002,Manor Wine & Liquor,Dan Lagala,Off Premise,Leonia,Coors Light,2/12/12oz Can,10,11,2
48002,Manor Wine & Liquor,Dan Lagala,Off Premise,Leonia,Coors Light,4/6/16oz Can,10,10,2
48002,Manor Wine & Liquor,Dan Lagala,Off Premise,Leonia,Coors Light,24/16oz Btl,10,0,0
48002,Manor Wine & Liquor,Dan Lagala,Off Premise,Leonia,Coors Light,1/12/24oz Can,62,23,2
48002,Manor Wine & Liquor,Dan Lagala,Off Premise,Leonia,Lite,2/12/12oz Can,25,5,1
48002,Manor Wine & Liquor,Dan Lagala,Off Premise,Leonia,Lite,4/6/12oz Can,5,0,0
48002,Manor Wine & Liquor,Dan Lagala,Off Premise,Leonia,Lite,4/6/16oz Can,1,0,0
48002,Manor Wine & Liquor,Dan Lagala,Off Premise,Leonia,Lite,1/12/24oz Can,2,0,0
48002,Manor Wine & Liquor,Dan Lagala,Off Premise,Leonia,Peroni,4/6/11.2oz NR,3,5,1
48002,Manor Wine & Liquor,Dan Lagala,Off Premise,Leonia,Peroni,4/6/11.2oz NR,2,5,2
48005,Leonia Wine & Spirits,Dan Lagala,Off Premise,Leonia,Coors Light,2/12/12oz Can,14,4,1
48005,Leonia Wine & Spirits,Dan Lagala,Off Premise,Leonia,Coors Light,30/12oz Can,5,6,4
