product_num,name,supplier,family,brand,package
7125,Grolsch 6/4/15.2 oz Btl,MolsonCoors Beverage Company,Grolsch,Grolsch Premium Lager,6/4/15.2oz NR
7126,Grolsch 2/12/11.2 oz Btl,MolsonCoors Beverage Company,Grolsch,Grolsch Premium Lager,2/12/11.2oz NR
7127,Grolsch 4/6/11.2 oz Btl,MolsonCoors Beverage Company,Grolsch,Grolsch Premium Lager,4/6/11.2oz NR
7140,Peroni Keg 15.5 Gal Keg,MolsonCoors Beverage Company,Peroni,Peroni,15.5 Gal Keg
7141,Peroni 7.75 Gal Keg,MolsonCoors Beverage Company,Peroni,Peroni,1/4 BBL Keg (7.75 Gal)
7142,Peroni 2/12/11.2 oz Btl,MolsonCoors Beverage Company,Peroni,Peroni,2/12/11.2oz NR
7143,Peroni 4/6/11.2 oz Btl,MolsonCoors Beverage Company,Peroni,Peroni,4/6/11.2oz NR
7144,Peroni 4/6/11.2 oz Can,MolsonCoors Beverage Company,Peroni,Peroni,4/6/11.2oz Can
7146,Peroni 1/24/12 oz Loose Btl,MolsonCoors Beverage Company,Peroni,Peroni,24/12oz NR
7147,Peroni 2/12/11.2 oz Can,MolsonCoors Beverage Company,Peroni,Peroni,2/12/11.2oz Can
7148,Peroni 6/4/16 oz Can,MolsonCoors Beverage Company,Peroni,Peroni,6/4/16oz Can
7149,Pilsner Urquell 13.2 Gal Keg,MolsonCoors Beverage Company,Pilsner Urquell,Pilsner Urquell,50 Liter Keg (13.2 Gal)
7150,Pilsner Urquell 7.75 Gal Keg,MolsonCoors Beverage Company,Pilsner Urquell,Pilsner Urquell,1/4 BBL Keg (7.75 Gal)
7152,Pilsner Urquel 2/12/12 oz Btl,MolsonCoors Beverage Company,Pilsner Urquell,Pilsner Urquell,2/12/12oz NR
7153,Pilsner Urquell 4/6/12 oz Btl,MolsonCoors Beverage Company,Pilsner Urquell,Pilsner Urquell,4/6/12oz NR
7154,Pilsner Urquell 6/4/16.9 oz Can,MolsonCoors Beverage Company,Pilsner Urquell,Pilsner Urquell,6/4/16.9oz Can
7157,Peroni 1/12/24 oz Can,MolsonCoors Beverage Company,Peroni,Peroni,1/12/24oz Can
7160,Tyskie Gronie 6/4/16.9 oz Can,MolsonCoors Beverage Company,Tyskie Gronie,Tyskie Gronie,6/4/16.9oz Can
7162,Tyskie Gronie 4/6/11.2 oz Btl,MolsonCoors Beverage Company,Tyskie Gronie,Tyskie Gronie,4/6/11.2oz NR
7163,Tyskie Gronie 2/12/11.2 oz Btl,MolsonCoors Beverage Company,Tyskie Gronie,Tyskie Gronie,2/12/11.2oz NR
7164,Tyskie Gronie 1/20/16.9 oz Btl,MolsonCoors Beverage Company,Tyskie Gronie,Tyskie Gronie,20/16.9oz NR
7170,Dab 13.2 Gal Keg,Radeberger USA,Dab,Dortmunder Actien Brauerei DAB Original,50 Liter Keg (13.2 Gal)
7171,Dab 2/12/11.2 oz Btl,Radeberger USA,Dab,Dortmunder Actien Brauerei DAB Original,2/12/11.2oz NR
7174,DAB 6/4/16.9 oz Can,Radeberger USA,Dab,Dortmunder Actien Brauerei DAB Original,6/4/16.9oz Can
7179,Dab Strong Lager 6/4/16.9 oz Can,Radeberger USA,Dab,Dab Strong Lager,6/4/16.9oz Can
7180,Radeberger 4/6/11.2 oz Btl,Radeberger USA,Radeberger,Radeberger Pilsner,4/6/11.2oz NR
7181,Radeberger Pilsner 13.2 Gal Keg,Radeberger USA,Radeberger,Radeberger Pilsner,50 Liter Keg (13.2 Gal)
7182,Radeberger 4/6/16.9 oz Can,Radeberger USA,Radeberger,Radeberger Pilsner,4/6/16.9oz Can
7186,Radeberger Zwickl 4/6/16.9 oz Can,Radeberger USA,Radeberger,Radeberger Zwickel,4/6/16.9oz Can
7210,Murphy's Irish Stout 6/4/14.9 oz Can,Heineken USA,Murphy's,Murphy's Irish Stout,6/4/14.9oz Can
7220,Czechvar 13.2 Gal Keg,Global Beer,Czechvar,CZECHVAR,50 Liter Keg (13.2 Gal)
7224,Czechvar 4/6/11.2 oz Btl,Global Beer,Czechvar,CZECHVAR,4/6/11.2oz NR
7230,Daura Damm GF 4/6/11.2 oz Btl,Global Beer,Daura,Daura,4/6/11.2oz NR
7231,Daura IPA 4/6/11.2 oz Btl,Global Beer,Estrella,Estrella Daura IPA,4/6/11.2oz NR
7234,Daura IPA 4/6/11.2 oz Can,Global Beer,Estrella,Estrella Daura IPA,4/6/11.2oz Can
7240,Estrella Damm 30 L Keg (7.9 Gal),Global Beer,Estrella,ESTRELLA,30L BBL Keg (7.9 Gal)
7241,Estrella Damm 4/6/11.2 oz Btl,Global Beer,Estrella,ESTRELLA,4/6/11.2oz NR
7270,Tona 4/6/12 oz Btl,Artisanal Imports,Tona,TONA,4/6/12oz NR
7271,Tona 2/12/12 oz Can,Artisanal Imports,Tona,TONA,2/12/12oz Can
7272,Palma 4/6/12 oz Can,Artisanal Imports,Palma,Palma Cerveza,4/6/12oz Can
7273,Palma 2/12/12 oz Can,Artisanal Imports,Palma,Palma Cerveza,2/12/12oz Can
7274,Palma 2/12/12 oz Btl,Artisanal Imports,Palma,Palma Cerveza,2/12/12oz NR
7275,Tona 1/12/24 oz Can,Artisanal Imports,Tona,TONA,1/12/24oz Can
7295,Lone Star 4/6/12 oz Btl,Pabst Brewing Company,Lone Star,Lone Star,4/6/12oz NR
7301,Pabst Keg 15.5 Gal Keg,Pabst Brewing Company,Pabst Blue Ribbon,Pabst Blue Ribbon,15.5 Gal Keg
7303,Pabst Light 2/12/12 oz Can,Pabst Brewing Company,Pabst Light,Pabst Light Beer,2/12/12oz Can
7304,Pabst Light 1/30/12 oz Can,Pabst Brewing Company,Pabst Light,Pabst Light Beer,30/12oz Can
7305,Pabst Light 4/6/16 oz Can,Pabst Brewing Company,Pabst Light,Pabst Light Beer,4/6/16oz Can
7310,Pabst 2/12/12 oz Can,Pabst Brewing Company,Pabst Blue Ribbon,Pabst Blue Ribbon,2/12/12oz Can
7312,Pabst 1/18/12 oz Can,Pabst Brewing Company,Pabst Blue Ribbon,Pabst Blue Ribbon,18/12oz Can
7313,Pabst 1/30/12 oz Can,Pabst Brewing Company,Pabst Blue Ribbon,Pabst Blue Ribbon,30/12oz Can
7314,Pabst 2/12/12 oz Btl,Pabst Brewing Company,Pabst Blue Ribbon,Pabst Blue Ribbon,2/12/12oz NR
7315,Pabst 4/6/12 oz Btl,Pabst Brewing Company,Pabst Blue Ribbon,Pabst Blue Ribbon,4/6/12oz NR
7317,Pabst 4/6/16 oz Can,Pabst Brewing Company,Pabst Blue Ribbon,Pabst Blue Ribbon,4/6/16oz Can
7318,Pabst 1/12/24 oz Can,Pabst Brewing Company,Pabst Blue Ribbon,Pabst Blue Ribbon,1/12/24oz Can
7326,Pabst Extra 2/12/12 oz Can,Pabst Brewing Company,Pabst Blue Ribbon,Pabst Blue Ribbon Extra,2/12/12oz Can
7332,Old Milwaukee 4/6/16 oz Can,Pabst Brewing Company,Old Milwaukee,Old Milwaukee Beer,4/6/16oz Can
7333,Old Milwaukee 1/12/24 oz Can,Pabst Brewing Company,Old Milwaukee,Old Milwaukee Beer,1/12/24oz Can
7336,Old Milwaukee 1/15/25 oz Can,Pabst Brewing Company,Old Milwaukee,Old Milwaukee Beer,15/25oz Can
7337,Pabst 1/15/25 oz Can,Pabst Brewing Company,Pabst Blue Ribbon,Pabst Blue Ribbon,15/25oz Can
7339,Pabst Light 1/15/25 oz Can,Pabst Brewing Company,Pabst Light,Pabst Light Beer,15/25oz Can
7341,Schaefer 1/30/12 oz Can,Pabst Brewing Company,Schaefer,Schaefer Lager,30/12oz Can
