customer_num,name,premise,address,county,area,rep,dm
150615,Home Liquors(1277 Irvington),Off,1277 Springfield Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150616,JRC Liquor,Off,728 Springfield Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150617,Irvington 876,Off,876 Springfield Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150618,Home Liquors(641 Newark),Off,641 Springfield Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150619,Grasshopper Cedar Grove,On,292 Grove Ave,Essex,Essex,Michael Harboy,Mike Kennedy
150620,Maplewood Wine & Liquor,Off,3 Highland Pl,Essex,Essex,Hakan Sadik,Mike Kennedy
150623,Village Wine Shop,Off,163 Maplewood Avenue,Essex,Essex,Hakan Sadik,Mike Kennedy
150624,Wine Barrel (P),Off,1886 Springfield Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150626,Pub At Njit,On,150 Bleeker Street,Essex,Essex,Hakan Sadik,Mike Kennedy
150628,Don's Wine & Liq(P),Off,53 Washington St,Essex,Essex,Michael Harboy,Mike Kennedy
150633,Wine Warehouse (Newark),Off,75 1st Street,Essex,Essex,Hakan Sadik,Mike Kennedy
150637,Mayfair Wine & Liquors,Off,1014 South Orange Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150638,New Silver Key Liq Ii,Off,263 Springfield Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150639,Azcona Liquors,Off,818-820 South Orange Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150640,Firehouse Liquors,Off,273 Park Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150641,Otg Management Ewr,On,1 Terminal C Newark Liberty or,Essex,Essex,Alex Rodriguez,Mike Kennedy
150644,Fox's Liquor,Off,164 Irvine Turner Blvd,Essex,Essex,Hakan Sadik,Mike Kennedy
150645,Best Brother Liquor,Off,344-350 Clinton Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150646,Tonys Liquors #2,Off,401 Clinton Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150647,Home Town Clinton,Off,516 Clinton Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150648,Brick City Liquors,Off,102-106 Avon Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150649,Ralph Liquors,Off,65-67 Elizabeth Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150654,Joe Canals,Off,1830-1840 Springfield Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150655,Lufthansa Business Lounge,On,3 Brewster Rd Terminal B,Essex,Essex,Hakan Sadik,Mike Kennedy
150665,Madison Liquor Superette,Off,378 Stuyvesant Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150667,Jason Liquors,Off,762-764 Chancellor Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150668,Chancellor Irvington,Off,580 Chancellor Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150669,A-1 Payless Liquors,Off,1045 Stuyvesant Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150671,Al - Liquors,Off,1117 Grove St,Essex,Essex,Hakan Sadik,Mike Kennedy
150672,Muellers Star Liquors,Off,1050 Clinton Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
150673,Krauszer's Food & Wines,Off,649 18th Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
151020,Porta,On,499 Bloomfield Ave,Essex,Essex,Michael Harboy,Mike Kennedy
151022,Egan & Sons,On,116-118 Walnut St,Essex,Essex,Michael Harboy,Mike Kennedy
151023,Grove Liquors,Off,131 Grove St,Essex,Essex,Michael Harboy,Mike Kennedy
151024,The Wellmont Theater,On,5 Seymour St,Essex,Essex,Michael Harboy,Mike Kennedy
151027,Halcyon Seafood Brasserie,On,114 Walnut St,Essex,Essex,Michael Harboy,Mike Kennedy
151028,Faubourg Montclair,On,544 Bloomfield Ave,Essex,Essex,Michael Harboy,Mike Kennedy
152000,Royal Liquors 3,Off,634 18th Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152001,Manny's Liquors,Off,203 16th Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152002,Home Wine & Liquor (224 Newark),Off,224 Elizabeth Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152003,Hawthorne Quality Liquors,Off,340 Hawthorne Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152005,Quality Liquors #2,Off,41 Evergreen Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152006,Skyline Liquors #2,Off,778 Bergen St,Essex,Essex,Hakan Sadik,Mike Kennedy
152007,All Brothers Liquors #3 (Newark),Off,373 West Market St,Essex,Essex,Hakan Sadik,Mike Kennedy
152008,Chancellor Newark,Off,423 Chancellor Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152009,Family Liquors,Off,1112 Broad St,Essex,Essex,Hakan Sadik,Mike Kennedy
152010,Royal Wine Iv,Off,1073 Bergen St,Essex,Essex,Hakan Sadik,Mike Kennedy
152011,Royal Liquor Ii,Off,717-719 Frelinghuysen Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152012,Oasis Liquors & Bar,Off,284 Lyons Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152013,C & D Liquors,Off,152 Bloomfield Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152014,Haber Liquors,Off,378 Chancellor Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152015,954 Liquors,Off,954 18th Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152017,Pennsylvania Liquors,Off,61 Pennsylvania Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152018,Kimka Liquors,Off,918-920 18th Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152019,New Silver Key Iii,Off,343 Avon Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152025,New Owl Liquors,Off,400 Springfield Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152026,Mulberry Liquors,Off,327 Mulberry St,Essex,Essex,Alisa Acciardi,Mike Kennedy
152027,Roseville Liquors & Wines,Off,335 Roseville Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152029,Skyline Liquors Iii,Off,513 Hawthorne Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152030,Austin Liquor,Off,324a Mt.Prospect Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152031,Edwin Liquors,Off,207 South 11th St,Essex,Essex,Hakan Sadik,Mike Kennedy
152032,Avenue Liquors,Off,208 Bloomfield Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152033,Castle Sports Bar & Rest,Off,187-189 Bloomfield Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152034,Qxt's Nightclub,On,248 Mulberry St,Essex,Essex,Hakan Sadik,Mike Kennedy
152035,City Line Super Liquor,Off,955 Frelinghuysen Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152037,The Deep Inn,On,60 Pulaski St,Essex,Essex,Alisa Acciardi,Mike Kennedy
152038,Norfolk Liquors,Off,137 Norfork St,Essex,Essex,Hakan Sadik,Mike Kennedy
152039,Cottage Liquors,Off,25-29 Cottage St,Essex,Essex,Alisa Acciardi,Mike Kennedy
152040,Top Shelf Wine & Liquor,Off,1 Raymond Plaza West,Essex,Essex,Alisa Acciardi,Mike Kennedy
152046,All Stars,Off,520 Central Ave,Essex,Essex,Hakan Sadik,Mike Kennedy
152048,D & S Liquors,Off,618 15th ave.,Essex,Essex,Hakan Sadik,Mike Kennedy
152052,Sora Sushi (B),On,Newark Liberty Airport,Essex,Essex,Hakan Sadik,Mike Kennedy
170001,Jersey Wine & Spirits,Off,492 Jersey Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170002,Alvins W&L (P),Off,1004 Washington Ave,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170004,Liquor Warehouse,Off,300-306 Passaic Ave,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170007,Augie's Wine & Liq (P),Off,419 Adams Street,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170008,Zeppelin Hall (Z),On,88 Liberty View Drive,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170012,Wine Outlet,Off,10 Meadowlands Parkway,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170013,Universal Liquors (A),Off,2117 Bergenline Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170014,Perquin,On,85 Morris St,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170015,Twin City Liquors (A),Off,2 Garfield Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170018,ShopRite Wines & Spirits of Hoboken,Off,900 Madison St,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170020,Hoboken Beer & Soda,Off,599 Newark St,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170021,Jersey City Buy Rite (A),Off,575 Manila Ave,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170023,Corks & Bottles (P),Off,6910 John F. Kennedy Blvd,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170024,Manhatten Liquors,Off,3300 Kennedy Blvd.,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170025,The Corner Pho,On,189 Erie St,Hudson,Sales,Jaime Colonna,Mike Kennedy
170027,Discount Liquors West New York,Off,5109 Bergenline Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170028,Kmp Liquors (P),Off,613 Communipaw Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170029,Hollywood Liqs (P),Off,6006 Park Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170030,International Liqs (P),Off,126 43rd Street,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170031,City Liquors,Off,321 Stadium Plaza,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170032,Texas-Arizona (A),On,76 River Street,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170033,Fulton Liquors (P),Off,165 Martin Luther King,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170034,Metro Liquors (1212 Jersey City),Off,1212 Summit Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170035,Steves Liquors (P),Off,219 Harrison Avenue,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170036,Cork Wines & Spirits (Harrison),Off,399 Somerset St.,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170037,Willow Grocery Liq.,Off,841 Willow Ave (9th),Hudson,Hudson,Jaime Colonna,Mike Kennedy
170038,Harrison Discount Liq(P),Off,416 Frank E Rodgers Blvd,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170039,Downtown Liquor,Off,405 5th Street,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170040,Los Padrinos,Off,5915 Park Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170041,Binny's Liquors (306 Jersey City),Off,306 Newark Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170042,O'nieal's (A),On,343 Park Ave,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170043,Communipaw Liqs (P),Off,743 Communipaw Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170045,Cork Wines & Spirits (Hoboken),Off,1450 Washington St,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170046,Palisade Wine & Liquor,Off,401 Palisade Avenue,Hudson,Sales,Dylan Rubino,Mike Kennedy
170047,Crescent Wines & Liq (P),Off,381 Ocean Avenue A,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170049,Cosmo Liquors & Grocery,Off,402 Pacific Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170050,Acme Markets (Hoboken),Off,614 Clinton St,Hudson,Sales,Jaime Colonna,Mike Kennedy
170051,Louise & Jerry's Tavern,On,329 Washington St,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170053,Bbb Liquors(Costco),Off,19 Goldsborough Dr,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170056,Golden Beer & Liquor,Off,614 Harrison Avenue,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170057,New Town Liquors (P),Off,478 Westside Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170058,Alex Liquors & Deli,Off,200 Grant Ave,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170059,Mulligan's (P),On,159 1st St,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170061,O'Donnell's (P),On,233 Harrison Ave,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170062,Sparrow Hill Market &Liq (Jersey City),Off,3190 John F. Kennedy Blvd,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170063,Boulevard Mart & Liq (A),Off,2708 John F. Kennedy Blvd,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170065,Hudson & Co. Bar & Grill,On,3 2nd St Ste.150,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170066,State Liq & Deli (P),Off,228 West Side Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170068,Central Ave Liquors,Off,210-212 Central Ave,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170069,Blvd Liquors (P),Off,2844 Kennedy Blvd.,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170070,Levy @ Sports Illustrated Stadium,On,600 Cape May St,Hudson,Hudson,Hakan Sadik,Mike Kennedy
170071,West Side Liquors,Off,870 West Side Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170072,Jersey Farm & Liquors,Off,2983 Kennedy Blvd,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170073,Kings Liquor,Off,205 Sip Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170074,Webster Liquors,Off,4 Webster Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170075,New Junction Liquors,Off,489 Communipaw Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170076,Grand View Wine & Liquor,Off,665-667 Grand St,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170077,Moon Liquors (P),Off,6906 Bergenline Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170079,Sigmond Liquors (A),Off,332 Martin Luther King,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170080,J&R Liquors & Deli,Off,217 Martin Luther King,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170081,A & S Liquors,Off,14a Rose Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170082,Larry's Liquors,Off,29 Martin Luther King Blv,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170083,Metro Liquor (69 Jersey City),Off,69 Martin Luther King Dr,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170084,K O P Liquors (P),Off,444 Ocean Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170086,Westside Wine and Spirits,Off,564-566 West Side Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170087,Liquor Mart (Jersey City),Off,393 Danforth Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170088,Sip Discount Liq (A),Off,433 Sip Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170089,New Orient Liquor,Off,663 Ocean Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170090,Bauers Wine & Liquor,Off,739 West Side Avenue,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170091,Refined Wine and Spirits,Off,47 Grand St.,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170092,Willies Liq (P),Off,501 Central Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170093,Riverview Wine & Spirits,Off,43 Bowers St,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170094,Palace Drugs (P),Off,172 Newark Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170096,Union City Liquors,Off,4122 Bergenline Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170097,Discount Liquor,Off,555 Tonnelle Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170099,Columbia Park Liquors,Off,3131 John F Kennedy Blvd,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170101,High Spirits Of Bayonne,Off,816-818 Broadway,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170102,L&T Liquors,Off,116 Ocean Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170103,Heaven's Liquor & Deli,Off,529 Newark Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170104,Saku (P),On,936 Park Ave,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170105,Mars Deli & Liquor,Off,152 Chestnut Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170106,Paulino Liquors,Off,643 Newark Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170107,Central Wine And Liquors,Off,601 Central Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170108,J & V Liquors,Off,169 Broadway,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170109,Kraemer's Liquor Store (P),Off,4601 Bergenline Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170113,Lira Ii Liquor,On,514 62nd Street,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170117,Thai O'brien (P),On,478 Avenue E.,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170118,Madison Bar & Grill,On,1316 Washington Street,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170119,Hudson Wine & Liq (P),Off,5600 Hudson Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170121,Lee's Liquor & Grocery Store,Off,45 Congress Street,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170122,Liquor Boss,Off,683 Summit Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170123,City Line Liquors (P),Off,1347 Kennedy Blvd,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170125,Hudson Vine (A),Off,1 2ND ST,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170126,Carpe Diem,On,1405 Grand St.,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170127,Fragoso Liquors,Off,2613 Bergenline Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170128,Dear Maud,On,205 1st Street,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170129,Ani Ramen House,On,218 Newark Ave,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170130,Barcade_2,On,163 Newark Avenue,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170132,Cork City Pub,On,239 Bloomfield Street,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170133,The Ainsworth,On,310 Sinatra Drive,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170135,Applebee's Jersey City,On,701 Rt 440,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170137,Giannone Wine & Liq(#2),Off,305 River St,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170138,Light Horse Tavern (A),On,199 Washington Street,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170140,Midland Dairy (A),Off,170 Midland Ave,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170141,Surf City,On,11 Marin Blvd,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170142,Lopez Liquors,Off,545 Kearny Ave,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170144,Hudson Wine Co (P),Off,865 Roosevelt Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170146,Jenny's Liq,Off,6108 Palisades Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170147,White Star Bar,On,230 Brunswick St,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170151,Cool Vines,Off,276 Grove St,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170153,Molos Rest,On,1 Pershing Rd,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170154,White Star Harbor Bar(P),On,179 Warren St.,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170155,Bangalore Kitchen,On,126 River Dr S,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170156,City Bistro (A),On,56 14th St.,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170157,Dorrian's Restaurant,On,555 Washington Blvd,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170158,Sunset wine & spirits,Off,702 Washington St,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170160,Home Wines & Liquors (North Bergen),Off,2001-2005 89th St,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170163,Buy Rite Union City,Off,3196a Kennedy Blvd,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170166,BRICK LANE CURRY HOUSE,On,136 Newark Ave,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170167,South House,On,149 Newark Ave,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170168,Discount Wine & Spirits,Off,5000 Park Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170169,Buy Rite North Bergen,Off,5665 John F. Kennedy Blvd,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170170,Grand Vin,On,500 Grand St,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170171,Elysian Wine & Spirits,Off,130 W Side Ave,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170177,LegendsFC,On,130 Newark Ave,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170178,Reuben Liq (Uc) (P),Off,2117 Summit Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170179,Shop Rite/Metro Plaza,Off,400 Luis Marin Blvd,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170181,Power Liquors,Off,1001 Bergenline Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170182,Binnys Liquors (1062 Jersey City),Off,1062 Westside Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170183,Mlk Liquor (455 Jersey City),Off,455 Martin Luther King Dr,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170185,Pastore's Wine & Liquor,Off,665 Montgomery Street,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170186,A&A Liquor (P),Off,2347 Kennedy Blvd,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170187,325 Bergen Liquor,Off,325 Bergen Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170188,Market Liquors,Off,68 Bergen Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170189,Ocean One Stop Liquor,Off,641 Ocean Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170190,Belmont Wine & Liquors,Off,157 Monticello Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170191,Wine Warehouse (P) (Union City),Off,2013 Bergenline Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170192,Greene Hook Resturant,On,70 Greene St,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170193,Mcginley Square Pub,On,755 Montgomery St.,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170194,Overlook Wine & Spirits,Off,32 Oakland Ave,Hudson,Sales,Dylan Rubino,Mike Kennedy
170195,Pena Liquor (P),Off,960 Summit Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170198,Heights Liquors,Off,292 Central Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170199,H & H Discount Liq (P),Off,3505 Kennedy Blvd.,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170202,Golden Liquors (P),Off,7119-21 Bergen Line Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170203,Town Beverage,Off,7804 Bergenline Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170204,Pint (Z),On,34 Wayne Street,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170205,Buy-Rite Liquors,Off,220 Harrison Ave,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170206,Lito's Liquor (P),Off,220 Harrison Ave,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170208,Benny's Liq & Deli,Off,7000 Park Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170210,Eddy's Wine & Liq,Off,490 Avenue C,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170211,Pavan Liquors (P),Off,6509 Park Avenue,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170212,Empire Liq (P),Off,6301 Park Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170213,Pupusa Loca Rest #2(P),On,4709 Bergenline Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170218,HD Liquors,Off,6714 Park Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170220,Sprove Marketplace,Off,70 Chris. Columbus Dr,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170221,Hudson Hall(A),On,364 Marin Blvd,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170222,E & E Wine & Liq (P),Off,114 Old Bergen Road,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170223,Ohara's Downtown,On,172 First St,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170224,Bond Drugs,Off,371 Central Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170229,Joia Restaurant,On,1100 Frank E. Rogers Blvd,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170230,Aivan Liq (P),Off,112 Tonnelle Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170231,Hyatt Regency,On,2 Exchange Place,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170233,Five Star Liquors,Off,238 New York Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170235,Lucky 7 Tavern,On,322 2nd St.,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170236,Taphaus,On,2 2nd St,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170238,Mikes Wild Moose Saloon,On,92 River St,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170239,Brothers Supermarket,Off,311 Harrison Ave,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170240,The Greenroom,On,203 Frank E. Rodgers Blvd,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170241,American Legion Hoboken Post107,On,308 2nd St.,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170243,Hendrick's Corner,On,671 Broadway,Hudson,Hudson,Alisa Acciardi,Mike Kennedy
170248,Coolvines Powerhouse,Off,350 Warren St,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170249,White Eagle Hall,On,335-337 Newark Ave,Hudson,Hudson,Jaime Colonna,Mike Kennedy
170250,American Liquor,Off,509 Westside Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170251,Peckmans Pharmacy,Off,227 Ocean Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170252,Baldwin W & L,Off,51 St Pauls Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170254,Park Tavern,On,575 West Side Ave,Hudson,Hudson,Dylan Rubino,Mike Kennedy
170255,Liquor House,Off,118 Erie St,Hudson,Hudson,Jaime Colonna,Mike Kennedy
