Customer Num,Customer Name,Sales Rep Assigned,City,Route,On-Off Premise
190042,Dublin Pub (A),John O'Donoghue,Unknown,Unknown,On Premise
190504,El Dorado Wine House,John O'Donoghue,Unknown,Unknown,Off Premise
150031,Fairfield Wine Cellar,John O'Donoghue,Unknown,Unknown,Off Premise
190030,Florham Park Liquors,John O'Donoghue,Unknown,Unknown,Off Premise
190040,Four Seasons Wine & Liq,John O'Donoghue,Unknown,Unknown,Off Premise
190001,Gary's Wine & Marketplace (Madison),John O'Donoghue,Unknown,Unknown,Off Premise
190300,Gillette Liquor,John O'Donoghue,Gillette,10056 Wed,Off Premise
191824,Grasshopper Off The Green,John O'Donoghue,Unknown,Unknown,On Premise
190222,Green Hill Liquors (A),John O'Donoghue,Unknown,Unknown,Off Premise
61001,Haworth Fine Wine/Spirits,John O'Donoghue,Unknown,Unknown,Off Premise
190070,Hickory Wine Cellar,John O'Donoghue,Chatham,10050 Thu,Off Premise
190112,Hoovers Tavern,John O'Donoghue,Unknown,Unknown,On Premise
190012,Joe Canal's Disc Liq,John O'Donoghue,Unknown,Unknown,Off Premise
190024,Jt Mcq's Sports Bar (P),John O'Donoghue,Unknown,Unknown,On Premise
190656,"Kenvil Liquor,Wine & Food",John O'Donoghue,Unknown,Unknown,Off Premise
190509,Krauszers (Long Valley),John O'Donoghue,Unknown,Unknown,Off Premise
190929,L & L Package Store,John O'Donoghue,Unknown,Unknown,Off Premise
190072,Laundromat,John O'Donoghue,Unknown,Unknown,On Premise
192081,Madison Wine Cellar,John O'Donoghue,Unknown,Unknown,Off Premise
190006,Main St Wines & Liq,John O'Donoghue,Madison,Denville Fri,Off Premise
192141,Margarita's Bar & Grill,John O'Donoghue,Dover,Rockaway Fri,On Premise
190228,Midtown Wine Merchant(A),John O'Donoghue,Unknown,Unknown,Off Premise
190323,Morris Wine & Liquor,John O'Donoghue,Unknown,Unknown,Off Premise
250313,Noches de Columbia (Randolph),John O'Donoghue,Unknown,Unknown,On Premise
190505,Old Mill Tavern,John O'Donoghue,Unknown,Unknown,On Premise
190512,Omg Burger & Brew,John O'Donoghue,Unknown,Unknown,On Premise
192161,Pancho Villa Rodeo,John O'Donoghue,Unknown,Unknown,On Premise
150250,Par 440 Restaurant,John O'Donoghue,Unknown,Unknown,On Premise
190330,Parkside Tavern,John O'Donoghue,Unknown,Unknown,On Premise
190616,Partners Discount Liquors,John O'Donoghue,Unknown,Unknown,Off Premise
190324,Powder Mill Plaza Liquors,John O'Donoghue,Unknown,Unknown,Off Premise
150099,Prime 94 Steakhouse & Grill,John O'Donoghue,Unknown,Unknown,On Premise
32033,Pulse Gentleman's Club,John O'Donoghue,Unknown,Unknown,On Premise
190021,Randolph Diner,John O'Donoghue,Unknown,Unknown,On Premise
192073,Randolph Liquors,John O'Donoghue,Unknown,Unknown,Off Premise
190513,Redwoods Bar & Grill,John O'Donoghue,Unknown,Unknown,On Premise
190035,Revolution Bar,John O'Donoghue,Unknown,Unknown,On Premise
190055,Ridgedale Wine & Liq,John O'Donoghue,East Hanover,Parsippany Tue,Off Premise
190068,River Grille,John O'Donoghue,Unknown,Unknown,On Premise
190005,Rose City Liquors,John O'Donoghue,Unknown,Unknown,Off Premise
192157,Rosie''''s Trattoria,John O'Donoghue,Unknown,Unknown,On Premise
190431,SOCIAL HUB BY DHABA,John O'Donoghue,Unknown,Unknown,On Premise
190655,Sandy's Wine & Spirits (Flanders),John O'Donoghue,Flanders,Rockaway Fri,Off Premise
190657,Shay's Liquors_2,John O'Donoghue,Unknown,Unknown,Off Premise
190429,Sheraton Parsippany Hotel,John O'Donoghue,Unknown,Unknown,On Premise
190309,Shop Rite Liq Parsippany,John O'Donoghue,Unknown,Unknown,Off Premise
190711,Shop Rite Liquors,John O'Donoghue,Rockaway,Rockaway Wed,Off Premise
190652,Shop Rite W & S Chester,John O'Donoghue,Unknown,Unknown,Off Premise
190650,Shop Rite Wines & Spirits of Roxbury#832,John O'Donoghue,Succasunna,Box Booton Tue,Off Premise
150104,Sidelines Bar And Grill,John O'Donoghue,Unknown,Unknown,On Premise
190618,Sogo,John O'Donoghue,Unknown,Unknown,On Premise
190224,Stirling Fine Wines,John O'Donoghue,Unknown,Unknown,Off Premise
190230,Stirling Hotel,John O'Donoghue,Unknown,Unknown,On Premise
190351,Super Saver Disc. Liq,John O'Donoghue,Unknown,Unknown,Off Premise
192052,Swim And Sports Club,John O'Donoghue,Unknown,Unknown,On Premise
190045,Tavern Off The Green,John O'Donoghue,Unknown,Unknown,On Premise
190796,The Office Bar/Los Arrieros,John O'Donoghue,Unknown,Unknown,On Premise
190032,The Thirsty Turtle (Florham Park),John O'Donoghue,Unknown,Unknown,On Premise
191835,The Village Liquor Store_2,John O'Donoghue,Unknown,Unknown,Off Premise
190060,The Wine Cellar,John O'Donoghue,Unknown,Unknown,Off Premise
190003,Thomas Liq,John O'Donoghue,Unknown,Unknown,Off Premise
190328,Tiff's Grill & Ale House,John O'Donoghue,Unknown,Unknown,On Premise
192147,Valley Rest & Pub,John O'Donoghue,Unknown,Unknown,On Premise
191838,Village Wine & Liquors,John O'Donoghue,Unknown,Unknown,Off Premise
250044,Vine Republic (Berkeley Height),John O'Donoghue,Unknown,Unknown,Off Premise
250001,Vine Republik (Mountainside),John O'Donoghue,Unknown,Unknown,Off Premise
190299,Vintage Tavern,John O'Donoghue,Unknown,Unknown,On Premise
190027,Wegmans,John O'Donoghue,Parsippany,Box Booton Tue,Off Premise
192158,Weis Market,John O'Donoghue,Unknown,Unknown,Off Premise
190017,Wine & Whiskey Country Morris Plains,John O'Donoghue,Unknown,Unknown,Off Premise
190107,Wine & Whiskey Country Pine Brook,John O'Donoghue,Unknown,Unknown,Off Premise
190500,Wine & Whisky Country,John O'Donoghue,Unknown,Unknown,Off Premise
190036,Wine Cellar Of Morristown,John O'Donoghue,Unknown,Unknown,Off Premise
190670,Wine World (A),John O'Donoghue,Long Hill Twp,Elizabeth Thu,Off Premise
63001,X Plor Wine,John O'Donoghue,Unknown,Unknown,Off Premise
1003,23 liquor & Tobacco,Klejdi Lamo,Unknown,Unknown,Off Premise
191518,3 IN 1 LIQUORS INC,Klejdi Lamo,Hopatcong,Branchville Fri,Off Premise
190302,Basket Of Cheer Ii (Lake Hiawatha),Klejdi Lamo,Lake Hiawatha,Parsippany Tue,Off Premise
190901,Berkshire(P) Bot. Shop,Klejdi Lamo,Unknown,Unknown,Off Premise
190208,Boonton Liquor Locker,Klejdi Lamo,Boonton,Parsippany Fri,Off Premise
190603,Denville W & L,Klejdi Lamo,Unknown,Unknown,Off Premise
190216,House of Wine & Liquor,Klejdi Lamo,Boonton,Hot Shot #25,Off Premise
190501,House of Wine & Liquor Mountain Lakes,Klejdi Lamo,Mountain Lakes,Parsippany Fri,Off Premise
191213,Island Of Spirits (P),Klejdi Lamo,Unknown,Unknown,Off Premise
191803,Kingston Liquors,Klejdi Lamo,Hackettstown,Mt Arlington Fri,Off Premise
190207,Liquor Outlet,Klejdi Lamo,Boonton,Box Booton Wed,Off Premise
190913,Main Street Liquor,Klejdi Lamo,Wharton,Wharton Thu,Off Premise
190804,Midtown Liq,Klejdi Lamo,Rockaway,Wharton Mon,Off Premise
191210,Milton Inn,Klejdi Lamo,Oak Ridge,10052 Tue,Off Premise
190101,Montville Wine & Spirits,Klejdi Lamo,Montville,Denville Wed,Off Premise
191511,Nova Liquors,Klejdi Lamo,Unknown,Unknown,Off Premise
191812,Patel Liqr & Gro(P),Klejdi Lamo,Budd Lake,Wharton Tue,Off Premise
191606,Quick Check Liquor (A),Klejdi Lamo,Netcong,Rockaway Wed,Off Premise
190705,Rockaway W/L,Klejdi Lamo,Rockaway,Rockaway Thu,Off Premise
190802,Sam's Liq Wine (P),Klejdi Lamo,Unknown,Unknown,Off Premise
191814,Sandy's Wine & Spirit (P) (Budd Lake),Klejdi Lamo,Budd Lake,Wharton Thu,Off Premise
190917,Shop Rite Liq (A)Wharton,Klejdi Lamo,Wharton,Wharton Fri,Off Premise
191710,Shop Rite Wine & Spirits Stanhope,Klejdi Lamo,Stanhope,Box Newton Wed,Off Premise
191608,Shop-Rite(A) Netcong,Klejdi Lamo,Netcong,Wharton Wed,Off Premise
190304,Shoppers Disc Liquor,Klejdi Lamo,Lake Hiawatha,Parsippany Tue,Off Premise
190702,Smith's Tavern,Klejdi Lamo,Unknown,Unknown,On Premise
191713,Stanhope Liquors,Klejdi Lamo,Stanhope,Wharton Tue,Off Premise
191604,The Village Place,Klejdi Lamo,Netcong,Wharton Fri,Off Premise
190907,Wharton Liquor Store,Klejdi Lamo,Unknown,Unknown,Off Premise
37025,All Nations Liq,Matt Powierski,Unknown,Unknown,Off Premise
77022,All Star Wine & Liquor,Matt Powierski,Elmwood Park,Saddle Brook Fri,Off Premise
32009,American Lgn (P) (Carlstadt),Matt Powierski,Unknown,Unknown,On Premise
27063,Archies (P),Matt Powierski,Passaic,10056 Tue,Off Premise
77011,Asu Mare Peru Restobar,Matt Powierski,Elmwood Park,Saddle Brook Wed,On Premise
36031,Ayla Restaurant & Bar,Matt Powierski,Unknown,Unknown,On Premise
33006,Bazzarellis (Z),Matt Powierski,Unknown,Unknown,On Premise
77002,Birchwood Liq & Deli (Z),Matt Powierski,Elmwood Park,Saddle Brook Fri,Off Premise
77014,Blvd Bar & Grill (Z),Matt Powierski,Unknown,Unknown,On Premise
31060,Bottle Republic (Rutherford),Matt Powierski,Rutherford,Box Fairview Tue,Off Premise
42011,Buzzzrite Liquors,Matt Powierski,Little Ferry,10079 Tue,Off Premise
31033,Capri Deli&Liq (P),Matt Powierski,Unknown,Unknown,Off Premise
42017,Cast Iron Pot Signature,Matt Powierski,Unknown,Unknown,On Premise
32016,Cobblestone Hill Deli,Matt Powierski,Carlstadt,East Rutherford Tue,Off Premise
27032,Cork and Barrel,Matt Powierski,Passaic,Passaic Thu,Off Premise
37075,Deja Vu (Z),Matt Powierski,Unknown,Unknown,On Premise
37047,Dp's Pub & Seafood Grill,Matt Powierski,Unknown,Unknown,On Premise
77001,Food Mart Liquor,Matt Powierski,Unknown,Unknown,Off Premise
37002,Garfield Bar & Liq (P),Matt Powierski,Unknown,Unknown,Off Premise
37006,Garfield Discount Liquors,Matt Powierski,Unknown,Unknown,Off Premise
37001,Good Fella's (Z) Rest.,Matt Powierski,Garfield,Lodi Wed,On Premise
33004,Gray Cliff (A),Matt Powierski,Unknown,Unknown,On Premise
27031,Home Wine Liquor (Passaic),Matt Powierski,Passaic,10054 Tue,Off Premise
77017,Hook & Reel,Matt Powierski,Unknown,Unknown,On Premise
37007,Jay's Liquormart,Matt Powierski,Unknown,Unknown,Off Premise
37013,Joe's Liquors,Matt Powierski,Unknown,Unknown,Off Premise
36025,Karol's Pub (A),Matt Powierski,Unknown,Unknown,On Premise
36016,King Liquors,Matt Powierski,Wallington,Saddle Brook Tue,Off Premise
42002,L. F. Wine Country (P),Matt Powierski,Unknown,Unknown,Off Premise
77004,Lidl Elmwood Park,Matt Powierski,Unknown,Unknown,Off Premise
42010,Little Ferry Wines/Liquor,Matt Powierski,Unknown,Unknown,Off Premise
26001,Luigi's Liquor (A),Matt Powierski,Passaic,10058 Mon,Off Premise
77009,M & M Wine & Spirits,Matt Powierski,Elmwood Park,10067 Tue,Off Premise
77016,Metro Liquor (Elmwood Park),Matt Powierski,Unknown,Unknown,Off Premise
31004,Metro Liquors (East Rutherford),Matt Powierski,East Rutherford,South Hackensac Thu,Off Premise
31008,Metro Wine And Liq(A),Matt Powierski,East Rutherford,10054 Wed,Off Premise
37026,"Michele (Z) Rest,",Matt Powierski,Unknown,Unknown,On Premise
33002,Moonachie Liquors,Matt Powierski,Unknown,Unknown,Off Premise
77012,Payless Liquor & Dell,Matt Powierski,Elmwood Park,Saddle Brook Wed,Off Premise
37060,Pazza Luna (P),Matt Powierski,Unknown,Unknown,On Premise
37027,Piast Meats & Prov.,Matt Powierski,Unknown,Unknown,Off Premise
37029,River Drive Bar (P),Matt Powierski,Unknown,Unknown,Off Premise
37044,Riverview Liquors & Bar,Matt Powierski,Unknown,Unknown,Off Premise
37050,Royal Manor,Matt Powierski,Unknown,Unknown,On Premise
33003,Segovia,Matt Powierski,Unknown,Unknown,On Premise
42014,Segovia Steak House(A),Matt Powierski,Unknown,Unknown,On Premise
36007,Shop Rite Of Wallington,Matt Powierski,Wallington,Lodi Fri,Off Premise
36043,Sports Bar & Liquors,Matt Powierski,Unknown,Unknown,On Premise
36038,Tatra Haus Restaurant,Matt Powierski,Unknown,Unknown,Off Premise
37040,The Venetian,Matt Powierski,Unknown,Unknown,On Premise
36008,Vicki's Bar & Liquors,Matt Powierski,Unknown,Unknown,Off Premise
42012,Vinny's Disc Liq (P),Matt Powierski,Unknown,Unknown,Off Premise
36006,Wallington Liquor and Wine,Matt Powierski,Wallington,10051 Tue,Off Premise
37068,Whoopee Liq (A),Matt Powierski,Garfield,Lodi Wed,Off Premise
42004,Wine And People,Matt Powierski,Little Ferry,Hot Shot #1,Off Premise
32017,Wine Grand (Carlstadt),Matt Powierski,Carlstadt,Box Fairview Thu,Off Premise
77007,Wine Land,Matt Powierski,Unknown,Unknown,Off Premise
32014,Wine Liquor Shop,Matt Powierski,Carlstadt,East Rutherford Thu,Off Premise
37038,Wisla Center (Z),Matt Powierski,Unknown,Unknown,On Premise
37023,Worldwide Liquors (A),Matt Powierski,Unknown,Unknown,Off Premise
150235,460 BISTRO,Michael Harboy,Unknown,Unknown,On Premise
150041,A&M Liquor,Michael Harboy,Unknown,Unknown,Off Premise
150100,Angelbeck's,Michael Harboy,Unknown,Unknown,Off Premise
150232,Avenue Bistro,Michael Harboy,Unknown,Unknown,On Premise
150203,B & B Liquors (West Orange),Michael Harboy,Unknown,Unknown,Off Premise
150202,Brinks Wine & Liquors,Michael Harboy,Unknown,Unknown,Off Premise
150108,Caggiano Liquors,Michael Harboy,Montclair,Montclair Wed,Off Premise
150018,Cedar Grove Liq (P),Michael Harboy,Unknown,Unknown,Off Premise
150048,Cedar Grove Wine Cellar,Michael Harboy,Cedar Grove,Hot Shot #23,Off Premise
150271,Cedar Hill Golf/Cc,Michael Harboy,Unknown,Unknown,Off Premise
150010,Cloverleaf Tavern,Michael Harboy,Unknown,Unknown,On Premise
150195,DOUGH,Michael Harboy,Unknown,Unknown,On Premise
150137,Danahers,Michael Harboy,Unknown,Unknown,On Premise
150205,Dillon's,Michael Harboy,Unknown,Unknown,On Premise
150628,Don's Wine & Liq(P),Michael Harboy,Unknown,Unknown,Off Premise
151022,Egan & Sons,Michael Harboy,Unknown,Unknown,On Premise
150161,Essex County Cc (A),Michael Harboy,Unknown,Unknown,On Premise
150058,Fairchilds Market Place,Michael Harboy,Unknown,Unknown,Off Premise
151028,Faubourg Montclair,Michael Harboy,Unknown,Unknown,On Premise
150196,Franklin Steakhouse Tvrn,Michael Harboy,Unknown,Unknown,On Premise
150499,Garden State Tavern,Michael Harboy,Unknown,Unknown,On Premise
150260,Glen Ridge Country Club,Michael Harboy,Unknown,Unknown,On Premise
150619,Grasshopper Cedar Grove,Michael Harboy,Unknown,Unknown,On Premise
151023,Grove Liquors,Michael Harboy,Unknown,Unknown,Off Premise
151027,Halcyon Seafood Brasserie,Michael Harboy,Unknown,Unknown,On Premise
150103,Jacks Supermarket,Michael Harboy,Unknown,Unknown,Off Premise
150124,Just Jakes,Michael Harboy,Unknown,Unknown,On Premise
6004,Kinnelon Country Wine & Liquor,Michael Harboy,Kinnelon,Riverdale Thu,Off Premise
150040,Krauser's Liquor Locker,Michael Harboy,Unknown,Unknown,Off Premise
150162,Krauszer's Food & Liq,Michael Harboy,West Orange,Caldwell Fri,Off Premise
11001,Lincoln Center Liq,Michael Harboy,Lincoln Park,Denville Fri,Off Premise
150081,Lucky 7 Wine & Liq (A),Michael Harboy,Unknown,Unknown,Off Premise
150004,Merit (P),Michael Harboy,Montclair,10059 Thu,Off Premise
150110,Mountain Ridge Cc,Michael Harboy,Unknown,Unknown,On Premise
150501,Nikko Hibachi Steakhouse,Michael Harboy,Unknown,Unknown,On Premise
150101,Party Liquors,Michael Harboy,Unknown,Unknown,Off Premise
150053,Pilgrim Liquor,Michael Harboy,Unknown,Unknown,Off Premise
150084,Pineapple Express Barbecue,Michael Harboy,Unknown,Unknown,On Premise
151020,Porta,Michael Harboy,Unknown,Unknown,On Premise
150190,Quick Stop Liquors,Michael Harboy,Unknown,Unknown,Off Premise
150450,Ringside Pub,Michael Harboy,Unknown,Unknown,On Premise
150036,Romany Liquor Shop (A),Michael Harboy,Montclair,10058 Thu,Off Premise
12005,Shay's Liquors,Michael Harboy,Wayne,Oakland Tue,Off Premise
12017,Shays Liquors,Michael Harboy,Wayne,Wayne Tue,Off Premise
201048,ShopRite of West Caldwell,Michael Harboy,West Caldwell,Caldwell Wed,Off Premise
150002,Shoprite Wine & Spirits,Michael Harboy,Caldwell,10050 Fri,Off Premise
150192,South End Liquors,Michael Harboy,Unknown,Unknown,Off Premise
150042,St Cloud Liquors,Michael Harboy,Unknown,Unknown,Off Premise
150005,The Bottle Stop (Caldwell),Michael Harboy,Caldwell,Montclair Thu,Off Premise
151024,The Wellmont Theater,Michael Harboy,Unknown,Unknown,On Premise
150248,The Wine Rack North Caldwell,Michael Harboy,Unknown,Unknown,Off Premise
150078,Tory Corner Liquors (P),Michael Harboy,West Orange,10065 Tue,Off Premise
150008,Total Wine & More (West Orange),Michael Harboy,West Orange,Montclair Thu,Off Premise
150021,Town House Liq (A)& Wine,Michael Harboy,Montclair,10066 Tue,Off Premise
150126,Valley Liquors,Michael Harboy,Unknown,Unknown,Off Premise
150049,Verona Inn(Z),Michael Harboy,Unknown,Unknown,On Premise
150001,Verona Wine Cellar,Michael Harboy,Verona,Caldwell Thu,Off Premise
11014,Wayne Liquor Locker,Michael Harboy,Wayne,Wayne Wed,Off Premise
12003,Whole Foods Market (Wayne),Michael Harboy,Unknown,Unknown,On Premise
150451,Wine Village,Michael Harboy,Unknown,Unknown,Off Premise
11005,Wolfson Market,Michael Harboy,Unknown,Unknown,Off Premise
89005,Allendale Wine Shoppe,Mike Ast,Allendale,Ramsey Wed,Off Premise
84012,Bareburger (Ridgewood),Mike Ast,Unknown,Unknown,On Premise
83003,Beekman's Wines and Liquors,Mike Ast,Unknown,Unknown,Off Premise
12011,Bottle King (A) Wayne,Mike Ast,Wayne,Hot Shot #2,Off Premise
18002,Cinco De Mayo,Mike Ast,Unknown,Unknown,On Premise
19009,Diamond Liquor,Mike Ast,Hawthorne,10063 Wed,Off Premise
88004,Discount Liq (P)_2,Mike Ast,Waldwick,10050 Thu,Off Premise
81006,Fair Lawn Wine & Spirits,Mike Ast,Fair Lawn,Rochelle Park Thu,Off Premise
17010,Frank's Fine Wine & Foods,Mike Ast,Haledon,10076 Tue,Off Premise
95004,Franklin Lake Liq,Mike Ast,Unknown,Unknown,Off Premise
84002,GREEN WAY MARKETS,Mike Ast,Ridgewood,Ramsey Fri,Off Premise
87004,Garbo's Ital Deli&Liq(Z),Mike Ast,Unknown,Unknown,Off Premise
83008,Glen Rock Ac Clb(P),Mike Ast,Unknown,Unknown,On Premise
83005,Glen Rock Inn,Mike Ast,Glen Rock,Ramsey Tue,On Premise
19027,Goffle Road Wine and More,Mike Ast,Hawthorne,10062 Tue,Off Premise
18001,Grand Opening Liq (A)_2,Mike Ast,North Haledon,Rochelle Park Thu,Off Premise
19008,Hawthorne Liq (A),Mike Ast,Hawthorne,Rochelle Park Fri,Off Premise
87006,Hohokus Inn & Tavern,Mike Ast,Unknown,Unknown,On Premise
83009,Jalapeno Mex. Grille(A),Mike Ast,Unknown,Unknown,On Premise
17013,Joe's pub,Mike Ast,Unknown,Unknown,On Premise
11003,Lincoln Park Fine Wines & Spirits,Mike Ast,Lincoln Park,Box Booton Tue,Off Premise
94001,Long Hill Liquors (A),Mike Ast,Oakland,Oakland Mon,Off Premise
84009,Mac Murphy,Mike Ast,Unknown,Unknown,On Premise
93003,Mahwah Liqrs (P),Mike Ast,Mahwah,Ridgewood Tue,Off Premise
93006,Mahwah Wine & Liquor (A),Mike Ast,Unknown,Unknown,Off Premise
17011,Nico's Wine & Spirits,Mike Ast,Haledon,10052 Wed,Off Premise
94008,Oakland Wine (A),Mike Ast,Oakland,Oakland Fri,Off Premise
84022,Park West Tavern,Mike Ast,Ridgewood,10056 Wed,On Premise
95001,Pazza,Mike Ast,Unknown,Unknown,On Premise
84001,Public Ridgewood,Mike Ast,Unknown,Unknown,Off Premise
84004,Quick Stop Liquor & Wine,Mike Ast,Ridgewood,*Office,Off Premise
84010,Ridgewood Super Cellar,Mike Ast,Ridgewood,10061 Wed,Off Premise
84006,Roots Ridgewood (A),Mike Ast,Unknown,Unknown,On Premise
93009,Scherer & Company,Mike Ast,Mahwah,Ridgewood Fri,Off Premise
17012,Speedy Mart (P),Mike Ast,Haledon,10078 Wed,Off Premise
84007,Steel Wheel Tavern,Mike Ast,Unknown,Unknown,On Premise
83011,Stone & Rail,Mike Ast,Glen Rock,10054 Wed,On Premise
84003,Stop & Shop (A)Ridgewood,Mike Ast,Unknown,Unknown,Off Premise
84011,The Madison Rose,Mike Ast,Unknown,Unknown,On Premise
84015,The Office 2131 Ridgewood,Mike Ast,Unknown,Unknown,On Premise
84008,The Wine Seller,Mike Ast,Ridgewood,Ridgewood Wed,Off Premise
87001,Uncorked Wine & Spirits (Hohokus),Mike Ast,Hohokus,Ridgewood Tue,Off Premise
88005,Waldwick Wine/Spirits,Mike Ast,Waldwick,Ramsey Thu,Off Premise
201099,Whole Foods #10106 (Ridgewood),Mike Ast,Unknown,Unknown,Off Premise
96002,Wine & Spirit World(W),Mike Ast,Wyckoff,Ridgewood Mon,Off Premise
87002,Wine & Spirits World (Hohokus),Mike Ast,Unknown,Unknown,Off Premise
28009,1 Republik,Nick Melissari,Unknown,Unknown,On Premise
31030,Al-Di-La' (P),Nick Melissari,East Rutherford,East Rutherford Fri,On Premise
96010,Aldo's Italian Rest(Z),Nick Melissari,Unknown,Unknown,On Premise
89002,Allendale Bar & Grill,Nick Melissari,Unknown,Unknown,On Premise
41026,Amc- Shops @ Riverside P,Nick Melissari,Unknown,Unknown,On Premise
88008,American Lgn (P) (Waldwick),Nick Melissari,Unknown,Unknown,On Premise
88006,Andrea's Restaurant,Nick Melissari,Unknown,Unknown,On Premise
29028,Angelo's Restaurant,Nick Melissari,Unknown,Unknown,On Premise
31029,Annabella's House Of Mozz,Nick Melissari,Unknown,Unknown,On Premise
92002,Anthony's CF Pizza (A) (Ramsey),Nick Melissari,Unknown,Unknown,On Premise
41033,Applebee's (A) Hackensack,Nick Melissari,Unknown,Unknown,On Premise
31023,Applebee's Garfield (A),Nick Melissari,Unknown,Unknown,On Premise
80024,Applebee's Paramus,Nick Melissari,Unknown,Unknown,On Premise
31059,Apres Cafe,Nick Melissari,East Rutherford,East Rutherford Wed,On Premise
31051,Around The Clock Diner,Nick Melissari,Unknown,Unknown,On Premise
85003,Arturo's Restaurnt,Nick Melissari,Unknown,Unknown,On Premise
37019,BJ Polonia,Nick Melissari,Unknown,Unknown,On Premise
29014,Bar 503,Nick Melissari,Unknown,Unknown,On Premise
92003,Bar Boutique,Nick Melissari,Unknown,Unknown,On Premise
49064,Bareburger (Edgewater),Nick Melissari,Unknown,Unknown,On Premise
80040,Biagio's,Nick Melissari,Paramus,Hot Shot #14,On Premise
32005,Biggies (A),Nick Melissari,Unknown,Unknown,On Premise
39017,Bj's Rest & Brewhouse(A),Nick Melissari,Teterboro,10055 Thu,On Premise
19006,Blackjack Mulligans (Hawthorne),Nick Melissari,Hawthorne,Hawthorne Fri,On Premise
37034,Blackjack Mulligans(P) (Garfield),Nick Melissari,Garfield,Lodi Fri,On Premise
31011,Blarney Station,Nick Melissari,Unknown,Unknown,On Premise
77003,Blue 42 Restaurant & Bar,Nick Melissari,Elmwood Park,10089 Fri,On Premise
96006,Blue Moon Mexican Cafe,Nick Melissari,Unknown,Unknown,On Premise
80013,Bonefish Grill (A) (Paramus),Nick Melissari,Unknown,Unknown,On Premise
92007,Brady's At(A)The Station,Nick Melissari,Unknown,Unknown,On Premise
28021,Brazilian Spices Steakhouse & Pizza,Nick Melissari,North Arlington,10071 Thu,On Premise
92004,Brothers Smokehouse,Nick Melissari,Unknown,Unknown,On Premise
31054,Burger Shack,Nick Melissari,Unknown,Unknown,On Premise
80012,California Pizza Paramus,Nick Melissari,Unknown,Unknown,On Premise
45007,Cantina 46,Nick Melissari,Unknown,Unknown,On Premise
40015,Capon's Chophouse,Nick Melissari,Unknown,Unknown,On Premise
80011,Casa De Montecristo,Nick Melissari,Paramus,Rochelle Park Wed,On Premise
31024,Castle Billiards (Z),Nick Melissari,Unknown,Unknown,On Premise
94005,Cenzino's (P),Nick Melissari,Oakland,Wayne Thu,On Premise
37022,Ceviche Peruvian Cuisine,Nick Melissari,Unknown,Unknown,On Premise
88007,Charlie's Place,Nick Melissari,Unknown,Unknown,On Premise
37005,Charlies Tav(Z),Nick Melissari,Unknown,Unknown,On Premise
41016,Cheesecake Fact (A)Hacken,Nick Melissari,Unknown,Unknown,On Premise
35005,Chile,Nick Melissari,Unknown,Unknown,On Premise
31020,Chili's B & G E Rutherfor,Nick Melissari,Unknown,Unknown,On Premise
80054,Chili's Paramus,Nick Melissari,Unknown,Unknown,On Premise
92006,Chili's Ramsey (A),Nick Melissari,Unknown,Unknown,On Premise
29030,City Lounge (P),Nick Melissari,Unknown,Unknown,On Premise
32015,Cjd 2l Corp(Sofive),Nick Melissari,Unknown,Unknown,On Premise
49063,Cove by Blu,Nick Melissari,Unknown,Unknown,On Premise
49013,Cuba 57,Nick Melissari,Unknown,Unknown,On Premise
49043,De Novo European Pub,Nick Melissari,Edgewater,Fort Lee Wed,On Premise
49004,Dino's Bar & Grill,Nick Melissari,Unknown,Unknown,On Premise
93014,Double Tree By Hilton,Nick Melissari,Unknown,Unknown,On Premise
31058,Dream 360,Nick Melissari,Unknown,Unknown,On Premise
31045,Dream Bar,Nick Melissari,Unknown,Unknown,On Premise
80063,Eddie V's,Nick Melissari,Unknown,Unknown,On Premise
78017,El Asadero Mexican Grill (Rochelle Park),Nick Melissari,Unknown,Unknown,On Premise
49022,El asadero Mexican Grill (Fort Lee),Nick Melissari,Unknown,Unknown,On Premise
31013,Elia Restaurant,Nick Melissari,Unknown,Unknown,On Premise
30012,Elks Post 547 (A),Nick Melissari,Unknown,Unknown,On Premise
31036,Eros Cafe,Nick Melissari,East Rutherford,East Rutherford Fri,On Premise
80008,Fogo de Chao (Paramus),Nick Melissari,Unknown,Unknown,On Premise
49060,Franco's Metro Rest (P),Nick Melissari,Unknown,Unknown,On Premise
32026,Gianna's (Z),Nick Melissari,Unknown,Unknown,On Premise
80031,Grand Lux Cafe (A),Nick Melissari,Unknown,Unknown,On Premise
31046,H Mart Inc (Space A101-A),Nick Melissari,Unknown,Unknown,Off Premise
31056,H Mart Inc (Space A103),Nick Melissari,East Rutherford,Lyndhurst Tue,On Premise
80062,Hampton Inn Paramus,Nick Melissari,Unknown,Unknown,On Premise
94004,Hansil's Bar (P),Nick Melissari,Unknown,Unknown,On Premise
94006,Harvest and Ale,Nick Melissari,Unknown,Unknown,On Premise
49040,Healing Karaoke,Nick Melissari,Unknown,Unknown,On Premise
34002,Heights Bar (P),Nick Melissari,Unknown,Unknown,On Premise
38039,Hilltop Tav.(Z),Nick Melissari,Unknown,Unknown,On Premise
49054,Hiram's,Nick Melissari,Unknown,Unknown,On Premise
94012,Holiday Bowl,Nick Melissari,Unknown,Unknown,On Premise
92010,Houlihan's Ramsey,Nick Melissari,Unknown,Unknown,On Premise
80009,Houlihans (Para)(A),Nick Melissari,Unknown,Unknown,On Premise
